Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Cristian Torres,ar ARG,"FW,MF",Cen. Córdoba–SdE,Primera Division Argentina,23,1999,20,7,733,8.1,1,0,1,1,0,0,1,0,1.4,1.4,0.3,1.7,9,17,41,0.12,0.00,0.12,0.12,0.12,0.17,0.03,0.20,0.17,0.20,ar ARG,"FW,MF",Cen. Córdoba–SdE,Primera Division Argentina,23,1999,8.1,1,6,3,50.0,0.74,0.37,0.17,0.33,11.0,0,0,0,1.4,1.4,0.23,-0.4,-0.4,ar ARG,"FW,MF",Cen. Córdoba–SdE,Primera Division Argentina,23,1999,8.1,117,175,66.9,1643,485,68,87,78.2,27,43,62.8,7,18,38.9,0,0.3,0.3,-0.3,7,12,7,1,17,ar ARG,"FW,MF",Cen. Córdoba–SdE,Primera Division Argentina,23,1999,8.1,175,168,6,0,0,3,12,1,1,0,1,0,117,1,6,ar ARG,"FW,MF",Cen. Córdoba–SdE,Primera Division Argentina,23,1999,8.1,21,2.58,14,0,3,1,3,0,0,0.00,0,0,0,0,0,0,ar ARG,"FW,MF",Cen. Córdoba–SdE,Primera Division Argentina,23,1999,8.1,14,9,6,7,1,7,21,33.3,14,8,0,8,1,15,7,0,ar ARG,"FW,MF",Cen. Córdoba–SdE,Primera Division Argentina,23,1999,8.1,275,10,36,122,121,20,275,15,5,33.3,9,60.0,141,735,289,9,8,3,41,18,183,41,ar ARG,"FW,MF",Cen. Córdoba–SdE,Primera Division Argentina,23,1999,20,733,37,30.2,8.1,7,69,1,13,19,7,1.20,5,12,-7,-0.86,-0.70,7.5,14.1,-6.6,-0.81,-0.59,ar ARG,"FW,MF",Cen. Córdoba–SdE,Primera Division Argentina,23,1999,8.1,1,0,0,9,4,4,12,1,9,0,0,0,33,20,37,35.1
Franco Torres,ar ARG,"FW,MF",Gimnasia–LP,Primera Division Argentina,23,1999,14,4,530,5.9,1,1,2,1,0,0,1,1,0.7,0.7,0.4,1.0,12,8,52,0.17,0.17,0.34,0.17,0.34,0.11,0.06,0.18,0.11,0.18,ar ARG,"FW,MF",Gimnasia–LP,Primera Division Argentina,23,1999,5.9,1,9,3,33.3,1.53,0.51,0.11,0.33,21.9,0,0,0,0.7,0.7,0.07,+0.3,+0.3,ar ARG,"FW,MF",Gimnasia–LP,Primera Division Argentina,23,1999,5.9,72,137,52.6,1078,433,39,57,68.4,24,48,50.0,6,20,30.0,1,0.4,0.6,+0.6,6,5,5,2,8,ar ARG,"FW,MF",Gimnasia–LP,Primera Division Argentina,23,1999,5.9,137,125,12,3,0,1,29,3,5,1,3,0,72,0,7,ar ARG,"FW,MF",Gimnasia–LP,Primera Division Argentina,23,1999,5.9,17,2.89,7,2,3,3,2,0,3,0.51,1,0,2,0,0,0,ar ARG,"FW,MF",Gimnasia–LP,Primera Division Argentina,23,1999,5.9,10,5,3,5,2,5,13,38.5,8,3,0,3,0,10,3,0,ar ARG,"FW,MF",Gimnasia–LP,Primera Division Argentina,23,1999,5.9,209,2,22,71,120,18,209,22,10,45.5,9,40.9,124,699,355,12,10,1,21,11,144,52,ar ARG,"FW,MF",Gimnasia–LP,Primera Division Argentina,23,1999,14,530,38,21.8,5.9,4,80,2,10,21,2,1.14,8,10,-2,-0.34,+0.23,7.4,6.8,+0.5,+0.09,+0.32,ar ARG,"FW,MF",Gimnasia–LP,Primera Division Argentina,23,1999,5.9,1,1,0,10,11,1,29,0,5,0,0,0,29,0,7,0.0
Nicolás Tripichio,ar ARG,"MF,DF",Defensa y Just,Primera Division Argentina,27,1996,14,7,819,9.1,1,0,1,1,0,0,0,0,0.3,0.3,1.2,1.5,20,41,38,0.11,0.00,0.11,0.11,0.11,0.03,0.15,0.18,0.03,0.18,ar ARG,"MF,DF",Defensa y Just,Primera Division Argentina,27,1996,9.1,1,7,2,28.6,0.77,0.22,0.14,0.50,18.4,0,0,0,0.3,0.3,0.04,+0.7,+0.7,ar ARG,"MF,DF",Defensa y Just,Primera Division Argentina,27,1996,9.1,318,386,82.4,4843,1457,188,207,90.8,100,117,85.5,22,40,55.0,0,1.2,0.9,-1.2,10,28,13,3,41,ar ARG,"MF,DF",Defensa y Just,Primera Division Argentina,27,1996,9.1,386,348,38,1,0,2,15,37,0,0,0,0,318,0,10,ar ARG,"MF,DF",Defensa y Just,Primera Division Argentina,27,1996,9.1,25,2.99,19,1,2,1,2,0,2,0.24,1,1,0,0,0,0,ar ARG,"MF,DF",Defensa y Just,Primera Division Argentina,27,1996,9.1,20,11,7,8,5,9,16,56.3,7,13,2,11,10,30,13,0,ar ARG,"MF,DF",Defensa y Just,Primera Division Argentina,27,1996,9.1,493,17,117,237,145,16,493,26,13,50.0,13,50.0,264,1470,697,20,21,2,16,13,297,38,ar ARG,"MF,DF",Defensa y Just,Primera Division Argentina,27,1996,14,819,59,33.7,9.1,7,89,6,7,28,4,1.71,17,8,+9,+0.99,+0.77,12.8,9.5,+3.3,+0.39,+0.37,ar ARG,"MF,DF",Defensa y Just,Primera Division Argentina,27,1996,9.1,0,0,0,10,12,2,15,10,11,0,0,0,53,11,14,44.0
Natanael Troncoso,ar ARG,"MF,FW",Colón,Primera Division Argentina,21,2001,10,1,290,3.2,1,1,2,1,0,0,1,0,0.8,0.8,0.2,1.0,4,15,19,0.31,0.31,0.62,0.31,0.62,0.23,0.07,0.30,0.23,0.30,ar ARG,"MF,FW",Colón,Primera Division Argentina,21,2001,3.2,1,12,5,41.7,3.72,1.55,0.08,0.20,20.2,0,0,0,0.8,0.8,0.06,+0.2,+0.2,ar ARG,"MF,FW",Colón,Primera Division Argentina,21,2001,3.2,75,109,68.8,1202,282,38,47,80.9,31,37,83.8,5,15,33.3,1,0.2,0.1,+0.8,4,5,2,0,15,ar ARG,"MF,FW",Colón,Primera Division Argentina,21,2001,3.2,109,108,1,0,0,1,5,0,1,0,1,0,75,0,10,ar ARG,"MF,FW",Colón,Primera Division Argentina,21,2001,3.2,10,3.12,8,0,1,1,0,0,1,0.31,1,0,0,0,0,0,ar ARG,"MF,FW",Colón,Primera Division Argentina,21,2001,3.2,11,8,1,9,1,6,14,42.9,8,5,1,4,1,12,3,0,ar ARG,"MF,FW",Colón,Primera Division Argentina,21,2001,3.2,165,4,19,92,56,8,165,14,5,35.7,9,64.3,93,436,190,4,2,1,9,5,113,19,ar ARG,"MF,FW",Colón,Primera Division Argentina,21,2001,10,290,29,11.9,3.2,1,80,0,9,23,7,0.70,3,5,-2,-0.62,-0.16,4.2,4.2,0.0,+0.01,+0.49,ar ARG,"MF,FW",Colón,Primera Division Argentina,21,2001,3.2,1,0,0,4,5,2,5,1,8,0,0,0,18,4,2,66.7
Franco Troyansky,ar ARG,FW,Lanús,Primera Division Argentina,25,1997,24,13,"1,018",11.3,5,1,6,5,0,1,1,0,3.8,3.0,1.6,4.6,18,24,86,0.44,0.09,0.53,0.44,0.53,0.33,0.14,0.47,0.26,0.40,ar ARG,FW,Lanús,Primera Division Argentina,25,1997,11.3,5,27,14,51.9,2.39,1.24,0.19,0.36,17.6,0,0,1,3.8,3.0,0.11,+1.2,+2.0,ar ARG,FW,Lanús,Primera Division Argentina,25,1997,11.3,172,263,65.4,2794,660,98,121,81.0,48,77,62.3,20,35,57.1,1,1.6,1.0,-0.6,10,17,5,2,24,ar ARG,FW,Lanús,Primera Division Argentina,25,1997,11.3,263,260,3,0,2,4,15,3,0,0,0,0,172,0,17,ar ARG,FW,Lanús,Primera Division Argentina,25,1997,11.3,30,2.65,21,0,4,1,3,1,3,0.27,1,0,1,0,1,0,ar ARG,FW,Lanús,Primera Division Argentina,25,1997,11.3,15,9,5,8,2,5,15,33.3,10,10,0,10,8,23,8,0,ar ARG,FW,Lanús,Primera Division Argentina,25,1997,11.3,428,6,58,175,200,43,427,47,18,38.3,28,59.6,235,1182,457,18,13,6,41,20,291,86,ar ARG,FW,Lanús,Primera Division Argentina,25,1997,24,"1,018",42,41.9,11.3,13,66,1,11,15,3,1.67,19,12,+7,+0.62,+0.36,16.8,12.4,+4.3,+0.38,+0.10,ar ARG,FW,Lanús,Primera Division Argentina,25,1997,11.3,1,0,0,17,12,10,15,8,9,1,0,0,60,18,21,46.2
Silvio Ulariaga,ar ARG,"MF,FW",Godoy Cruz,Primera Division Argentina,20,2002,5,1,93,1.0,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,0,0,5,0.97,0.00,0.97,0.97,0.97,0.11,0.09,0.20,0.11,0.20,ar ARG,"MF,FW",Godoy Cruz,Primera Division Argentina,20,2002,1.0,1,2,2,100.0,1.94,1.94,0.50,0.50,20.1,0,0,0,0.1,0.1,0.06,+0.9,+0.9,ar ARG,"MF,FW",Godoy Cruz,Primera Division Argentina,20,2002,1.0,14,19,73.7,193,37,8,12,66.7,3,3,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,1,0,0,0,ar ARG,"MF,FW",Godoy Cruz,Primera Division Argentina,20,2002,1.0,19,19,0,0,0,0,1,0,0,0,0,0,14,0,2,ar ARG,"MF,FW",Godoy Cruz,Primera Division Argentina,20,2002,1.0,2,1.91,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,ar ARG,"MF,FW",Godoy Cruz,Primera Division Argentina,20,2002,1.0,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,ar ARG,"MF,FW",Godoy Cruz,Primera Division Argentina,20,2002,1.0,29,1,1,19,9,2,29,2,1,50.0,0,0.0,15,69,19,0,0,0,4,4,20,5,ar ARG,"MF,FW",Godoy Cruz,Primera Division Argentina,20,2002,5,93,19,3.8,1.0,1,33,0,4,15,6,1.20,1,1,0,0.00,-0.19,0.6,0.9,-0.3,-0.24,-0.11,ar ARG,"MF,FW",Godoy Cruz,Primera Division Argentina,20,2002,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,3,40.0
Ezequiel Unsain,ar ARG,GK,Defensa y Just,Primera Division Argentina,27,1995,21,21,"1,890",21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,ar ARG,GK,Defensa y Just,Primera Division Argentina,27,1995,21.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ar ARG,GK,Defensa y Just,Primera Division Argentina,27,1995,21.0,649,810,80.1,18058,10834,71,71,100.0,378,379,99.7,196,352,55.7,0,0.2,0.0,-0.2,2,17,1,0,0,ar ARG,GK,Defensa y Just,Primera Division Argentina,27,1995,21.0,810,544,262,49,0,5,0,0,0,0,0,0,649,4,0,ar ARG,GK,Defensa y Just,Primera Division Argentina,27,1995,21.0,5,0.24,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,ar ARG,GK,Defensa y Just,Primera Division Argentina,27,1995,21.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,7,0,ar ARG,GK,Defensa y Just,Primera Division Argentina,27,1995,21.0,852,656,841,10,1,1,852,0,0,0,0,0,477,2921,1893,0,0,0,1,0,362,0,ar ARG,GK,Defensa y Just,Primera Division Argentina,27,1995,21,"1,890",90,77.8,21.0,21,90,21,0,0,0,1.57,26,16,+10,+0.48,-0.02,28.9,24.3,+4.6,+0.22,+0.37,ar ARG,GK,Defensa y Just,Primera Division Argentina,27,1995,21.0,0,0,0,0,2,0,0,1,0,0,0,0,28,9,0,100.0
Agustín Urzi,ar ARG,MF,Banfield,Primera Division Argentina,22,2000,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,0,6,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.16,0.04,0.16,ar ARG,MF,Banfield,Primera Division Argentina,22,2000,0.7,0,1,0,0.0,1.34,0.00,0.00,0,13.6,0,0,0,0.0,0.0,0.03,0.0,0.0,ar ARG,MF,Banfield,Primera Division Argentina,22,2000,0.7,8,13,61.5,131,76,4,5,80.0,3,6,50.0,1,2,50.0,0,0.1,0.1,-0.1,3,1,2,2,0,ar ARG,MF,Banfield,Primera Division Argentina,22,2000,0.7,13,13,0,0,0,0,2,0,0,0,0,0,8,0,0,ar ARG,MF,Banfield,Primera Division Argentina,22,2000,0.7,7,9.40,4,0,1,1,0,1,0,0.00,0,0,0,0,0,0,ar ARG,MF,Banfield,Primera Division Argentina,22,2000,0.7,3,1,1,0,2,1,2,50.0,1,0,0,0,2,5,0,0,ar ARG,MF,Banfield,Primera Division Argentina,22,2000,0.7,26,0,3,9,15,1,26,4,2,50.0,1,25.0,23,189,57,3,3,0,6,3,18,6,ar ARG,MF,Banfield,Primera Division Argentina,22,2000,1,67,67,2.8,0.7,1,67,0,0,0,0,1.00,0,0,0,0.00,+0.42,0.5,0.9,-0.4,-0.59,-0.63,ar ARG,MF,Banfield,Primera Division Argentina,22,2000,0.7,0,0,0,0,3,0,2,2,1,0,0,0,6,0,1,0.0
Bruno Valdez,py PAR,DF,Boca Juniors,Primera Division Argentina,30,1992,18,16,"1,332",14.8,0,0,0,0,0,0,5,0,1.1,1.1,0.2,1.3,6,46,2,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.09,0.07,0.09,py PAR,DF,Boca Juniors,Primera Division Argentina,30,1992,14.8,0,9,2,22.2,0.61,0.14,0.00,0.00,8.8,0,0,0,1.1,1.1,0.12,-1.1,-1.1,py PAR,DF,Boca Juniors,Primera Division Argentina,30,1992,14.8,797,924,86.3,14649,5169,297,322,92.2,429,470,91.3,64,106,60.4,0,0.2,0.1,-0.2,2,23,0,0,46,py PAR,DF,Boca Juniors,Primera Division Argentina,30,1992,14.8,924,867,56,43,0,5,1,7,0,0,0,0,797,1,7,py PAR,DF,Boca Juniors,Primera Division Argentina,30,1992,14.8,5,0.34,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,py PAR,DF,Boca Juniors,Primera Division Argentina,30,1992,14.8,22,14,11,10,1,12,17,70.6,5,21,11,10,24,46,52,0,py PAR,DF,Boca Juniors,Primera Division Argentina,30,1992,14.8,1076,104,503,549,29,20,1076,8,5,62.5,3,37.5,611,2884,1777,6,3,1,11,1,675,2,py PAR,DF,Boca Juniors,Primera Division Argentina,30,1992,18,"1,332",74,54.8,14.8,16,82,13,2,13,2,1.56,17,14,+3,+0.20,-0.29,20.1,16.4,+3.7,+0.25,+0.44,py PAR,DF,Boca Juniors,Primera Division Argentina,30,1992,14.8,5,0,0,19,7,0,1,24,14,0,1,0,79,49,23,68.1
Sebastián Valdez,ar ARG,DF,Cen. Córdoba–SdE,Primera Division Argentina,27,1995,2,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ar ARG,DF,Cen. Córdoba–SdE,Primera Division Argentina,27,1995,0.7,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ar ARG,DF,Cen. Córdoba–SdE,Primera Division Argentina,27,1995,0.7,37,43,86.0,700,193,11,13,84.6,23,24,95.8,3,6,50.0,0,0.0,0.0,0.0,0,3,0,0,3,ar ARG,DF,Cen. Córdoba–SdE,Primera Division Argentina,27,1995,0.7,43,41,2,2,0,0,0,0,0,0,0,0,37,0,0,ar ARG,DF,Cen. Córdoba–SdE,Primera Division Argentina,27,1995,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ar ARG,DF,Cen. Córdoba–SdE,Primera Division Argentina,27,1995,0.7,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,2,0,ar ARG,DF,Cen. Córdoba–SdE,Primera Division Argentina,27,1995,0.7,49,1,17,31,1,0,49,1,0,0.0,1,100.0,33,184,104,0,0,0,0,1,31,0,ar ARG,DF,Cen. Córdoba–SdE,Primera Division Argentina,27,1995,2,66,33,2.7,0.7,1,45,0,1,21,16,0.00,0,1,-1,-1.36,-1.02,0.3,1.1,-0.8,-1.08,-0.70,ar ARG,DF,Cen. Córdoba–SdE,Primera Division Argentina,27,1995,0.7,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0
Gonzalo Valdivia,ar ARG,"MF,DF",Platense,Primera Division Argentina,21,2001,7,2,229,2.5,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,5,2,11,0.39,0.00,0.39,0.39,0.39,0.13,0.00,0.13,0.13,0.13,ar ARG,"MF,DF",Platense,Primera Division Argentina,21,2001,2.5,1,1,1,100.0,0.39,0.39,1.00,1.00,5.8,0,0,0,0.3,0.3,0.33,+0.7,+0.7,ar ARG,"MF,DF",Platense,Primera Division Argentina,21,2001,2.5,33,51,64.7,562,267,22,25,88.0,7,15,46.7,3,8,37.5,0,0.0,0.0,0.0,0,3,0,0,2,ar ARG,"MF,DF",Platense,Primera Division Argentina,21,2001,2.5,51,41,10,0,0,0,6,10,0,0,0,0,33,0,2,ar ARG,"MF,DF",Platense,Primera Division Argentina,21,2001,2.5,1,0.39,1,0,0,0,0,0,1,0.39,1,0,0,0,0,0,ar ARG,"MF,DF",Platense,Primera Division Argentina,21,2001,2.5,2,2,1,1,0,1,7,14.3,6,1,0,1,3,5,10,0,ar ARG,"MF,DF",Platense,Primera Division Argentina,21,2001,2.5,82,6,17,27,39,7,82,5,2,40.0,2,40.0,40,215,79,5,1,3,8,5,39,11,ar ARG,"MF,DF",Platense,Primera Division Argentina,21,2001,7,229,33,9.4,2.5,2,67,0,5,19,4,1.43,3,4,-1,-0.39,-0.31,1.6,4.2,-2.6,-1.04,-0.71,ar ARG,"MF,DF",Platense,Primera Division Argentina,21,2001,2.5,1,0,0,2,2,0,6,3,2,0,0,0,11,4,5,44.4
Nicolás Valentini,ar ARG,DF,Boca Juniors,Primera Division Argentina,21,2001,15,11,"1,005",11.2,1,0,1,1,0,0,4,1,0.4,0.4,0.0,0.4,6,61,2,0.09,0.00,0.09,0.09,0.09,0.04,0.00,0.04,0.04,0.04,ar ARG,DF,Boca Juniors,Primera Division Argentina,21,2001,11.2,1,7,4,57.1,0.63,0.36,0.14,0.25,13.4,0,0,0,0.4,0.4,0.06,+0.6,+0.6,ar ARG,DF,Boca Juniors,Primera Division Argentina,21,2001,11.2,557,689,80.8,10594,4519,195,216,90.3,307,346,88.7,49,107,45.8,0,0.0,0.1,0.0,0,29,0,0,61,ar ARG,DF,Boca Juniors,Primera Division Argentina,21,2001,11.2,689,649,38,28,0,10,4,10,0,0,0,0,557,2,11,ar ARG,DF,Boca Juniors,Primera Division Argentina,21,2001,11.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ar ARG,DF,Boca Juniors,Primera Division Argentina,21,2001,11.2,16,11,8,8,0,12,16,75.0,4,8,5,3,9,25,53,0,ar ARG,DF,Boca Juniors,Primera Division Argentina,21,2001,11.2,796,70,368,408,23,8,796,7,3,42.9,3,42.9,462,2462,1763,6,5,0,3,1,528,2,ar ARG,DF,Boca Juniors,Primera Division Argentina,21,2001,15,"1,005",67,41.4,11.2,11,84,7,4,19,9,1.60,11,8,+3,+0.27,-0.11,10.2,8.7,+1.5,+0.14,+0.14,ar ARG,DF,Boca Juniors,Primera Division Argentina,21,2001,11.2,4,1,0,13,8,0,4,9,11,0,0,0,55,39,23,62.9
Javier Vallejo,ar ARG,"MF,FW",Independiente,Primera Division Argentina,19,2004,20,13,"1,145",12.7,1,0,1,1,0,0,4,1,2.1,2.1,0.7,2.8,31,19,97,0.08,0.00,0.08,0.08,0.08,0.17,0.05,0.22,0.17,0.22,ar ARG,"MF,FW",Independiente,Primera Division Argentina,19,2004,12.7,1,29,9,31.0,2.28,0.71,0.03,0.11,19.4,2,0,0,2.1,2.1,0.07,-1.1,-1.1,ar ARG,"MF,FW",Independiente,Primera Division Argentina,19,2004,12.7,177,291,60.8,2828,726,96,122,78.7,58,92,63.0,15,50,30.0,0,0.7,0.5,-0.7,10,11,1,1,19,ar ARG,"MF,FW",Independiente,Primera Division Argentina,19,2004,12.7,291,257,33,11,0,2,63,0,22,9,8,0,177,1,13,ar ARG,"MF,FW",Independiente,Primera Division Argentina,19,2004,12.7,28,2.20,13,7,3,1,4,0,1,0.08,1,0,0,0,0,0,ar ARG,"MF,FW",Independiente,Primera Division Argentina,19,2004,12.7,16,8,5,8,3,10,21,47.6,11,16,1,15,4,20,10,0,ar ARG,"MF,FW",Independiente,Primera Division Argentina,19,2004,12.7,458,10,49,173,250,52,458,59,23,39.0,27,45.8,279,1844,721,31,23,14,31,21,282,97,ar ARG,"MF,FW",Independiente,Primera Division Argentina,19,2004,20,"1,145",57,47.1,12.7,13,74,2,7,27,5,1.05,10,15,-5,-0.39,-0.11,14.1,15.9,-1.8,-0.14,-0.22,ar ARG,"MF,FW",Independiente,Primera Division Argentina,19,2004,12.7,4,1,1,24,35,3,63,4,8,0,1,0,72,12,24,33.3
Diego Valoyes,co COL,FW,Talleres,Primera Division Argentina,26,1996,23,16,"1,608",17.9,4,6,10,3,1,1,3,0,4.5,3.7,6.8,10.5,55,68,177,0.22,0.34,0.56,0.17,0.50,0.25,0.38,0.63,0.21,0.59,co COL,FW,Talleres,Primera Division Argentina,26,1996,17.9,4,47,13,27.7,2.63,0.73,0.06,0.23,17.6,0,1,1,4.5,3.7,0.08,-0.5,-0.7,co COL,FW,Talleres,Primera Division Argentina,26,1996,17.9,342,507,67.5,5105,1573,211,269,78.4,114,158,72.2,13,36,36.1,6,6.8,5.0,-0.8,28,27,22,0,68,co COL,FW,Talleres,Primera Division Argentina,26,1996,17.9,507,492,12,0,5,4,31,11,1,0,1,0,342,3,27,co COL,FW,Talleres,Primera Division Argentina,26,1996,17.9,59,3.30,40,0,14,2,3,0,12,0.67,9,0,2,0,1,0,co COL,FW,Talleres,Primera Division Argentina,26,1996,17.9,33,24,13,18,2,10,28,35.7,18,29,5,24,10,43,23,0,co COL,FW,Talleres,Primera Division Argentina,26,1996,17.9,822,29,105,340,399,96,821,118,55,46.6,55,46.6,512,3523,1755,55,37,21,67,25,571,177,co COL,FW,Talleres,Primera Division Argentina,26,1996,23,"1,608",70,66.2,17.9,16,86,12,7,34,2,2.00,30,16,+14,+0.78,+0.24,31.0,18.7,+12.3,+0.69,+0.32,co COL,FW,Talleres,Primera Division Argentina,26,1996,17.9,3,0,0,32,27,2,31,10,24,0,0,0,91,36,26,58.1
Claudio Valverde,ar ARG,MF,Godoy Cruz,Primera Division Argentina,20,2002,3,1,92,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,4,6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,ar ARG,MF,Godoy Cruz,Primera Division Argentina,20,2002,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ar ARG,MF,Godoy Cruz,Primera Division Argentina,20,2002,1.0,32,40,80.0,431,113,16,17,94.1,11,13,84.6,1,5,20.0,0,0.0,0.0,0.0,2,3,0,0,4,ar ARG,MF,Godoy Cruz,Primera Division Argentina,20,2002,1.0,40,40,0,0,0,0,3,0,0,0,0,0,32,0,1,ar ARG,MF,Godoy Cruz,Primera Division Argentina,20,2002,1.0,3,2.93,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,ar ARG,MF,Godoy Cruz,Primera Division Argentina,20,2002,1.0,3,1,1,1,1,3,6,50.0,3,4,0,4,1,4,3,0,ar ARG,MF,Godoy Cruz,Primera Division Argentina,20,2002,1.0,53,2,11,24,18,4,53,1,0,0.0,1,100.0,25,98,30,2,2,1,3,1,31,6,ar ARG,MF,Godoy Cruz,Primera Division Argentina,20,2002,3,92,31,3.8,1.0,1,71,0,2,11,10,1.33,0,2,-2,-1.96,-2.23,0.4,1.5,-1.1,-1.03,-0.94,ar ARG,MF,Godoy Cruz,Primera Division Argentina,20,2002,1.0,1,0,0,3,0,0,3,1,1,0,0,0,11,1,1,50.0
