Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Henok Teklab,de GER,DF,Union SG,Belgian Pro League,24,1998,12,2,346,3.8,0,1,1,0,0,0,1,0,0.1,0.1,0.8,0.9,17,16,29,0.00,0.26,0.26,0.00,0.26,0.03,0.22,0.25,0.03,0.25,de GER,DF,Union SG,Belgian Pro League,24,1998,3.8,0,3,2,66.7,0.78,0.52,0.00,0.00,21.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,de GER,DF,Union SG,Belgian Pro League,24,1998,3.8,109,143,76.2,1706,496,53,63,84.1,41,53,77.4,9,14,64.3,1,0.8,0.7,+0.2,7,10,2,0,16,de GER,DF,Union SG,Belgian Pro League,24,1998,3.8,143,135,5,1,0,0,8,4,0,0,0,0,109,3,4,de GER,DF,Union SG,Belgian Pro League,24,1998,3.8,16,4.17,13,0,2,0,0,1,3,0.78,3,0,0,0,0,0,de GER,DF,Union SG,Belgian Pro League,24,1998,3.8,13,12,7,5,1,4,9,44.4,5,4,0,4,3,16,3,0,de GER,DF,Union SG,Belgian Pro League,24,1998,3.8,185,6,43,76,71,8,185,6,3,50.0,2,33.3,135,937,525,17,11,4,5,4,114,29,de GER,DF,Union SG,Belgian Pro League,24,1998,12,346,29,12.8,3.8,2,85,1,10,18,4,1.90,9,7,+2,+0.52,-0.63,8.0,3.3,+4.7,+1.24,+0.22,de GER,DF,Union SG,Belgian Pro League,24,1998,3.8,1,0,0,6,3,0,8,3,12,0,0,0,38,3,7,30.0
Casper Terho,fi FIN,DF,Union SG,Belgian Pro League,20,2003,20,11,979,10.9,3,0,3,3,0,0,1,0,1.8,1.8,0.6,2.3,26,50,71,0.28,0.00,0.28,0.28,0.28,0.16,0.05,0.22,0.16,0.22,fi FIN,DF,Union SG,Belgian Pro League,20,2003,10.9,3,19,5,26.3,1.75,0.46,0.16,0.60,19.9,1,0,0,1.8,1.8,0.09,+1.2,+1.2,fi FIN,DF,Union SG,Belgian Pro League,20,2003,10.9,280,393,71.2,4495,1779,139,172,80.8,115,152,75.7,18,48,37.5,0,0.6,0.9,-0.6,6,30,15,2,50,fi FIN,DF,Union SG,Belgian Pro League,20,2003,10.9,393,369,19,3,1,2,22,13,3,2,0,0,280,5,10,fi FIN,DF,Union SG,Belgian Pro League,20,2003,10.9,24,2.21,17,0,0,2,4,1,5,0.46,1,0,0,1,3,0,fi FIN,DF,Union SG,Belgian Pro League,20,2003,10.9,32,18,12,14,6,17,36,47.2,19,16,0,16,13,45,10,1,fi FIN,DF,Union SG,Belgian Pro League,20,2003,10.9,545,10,119,234,198,23,545,24,8,33.3,14,58.3,371,2749,1206,26,16,4,27,8,330,71,fi FIN,DF,Union SG,Belgian Pro League,20,2003,20,979,49,36.3,10.9,11,78,3,9,13,8,2.52,26,8,+18,+1.65,+0.92,22.1,7.5,+14.7,+1.35,+0.48,fi FIN,DF,Union SG,Belgian Pro League,20,2003,10.9,1,0,0,16,9,3,22,13,18,2,0,0,60,4,15,21.1
Thiago,br BRA,FW,Club Brugge,Belgian Pro League,22,2001,26,21,"1,840",20.4,16,2,18,10,6,7,6,1,16.6,11.0,3.0,14.0,29,23,154,0.78,0.10,0.88,0.49,0.59,0.81,0.15,0.96,0.54,0.69,br BRA,FW,Club Brugge,Belgian Pro League,22,2001,20.4,16,51,21,41.2,2.49,1.03,0.20,0.48,11.8,0,6,7,16.6,11.0,0.22,-0.6,-1.0,br BRA,FW,Club Brugge,Belgian Pro League,22,2001,20.4,306,432,70.8,3992,523,195,263,74.1,76,110,69.1,11,17,64.7,2,3.0,2.5,-1.0,23,9,5,0,23,br BRA,FW,Club Brugge,Belgian Pro League,22,2001,20.4,432,418,12,0,1,0,4,2,0,0,0,0,306,2,18,br BRA,FW,Club Brugge,Belgian Pro League,22,2001,20.4,50,2.44,34,0,3,7,5,1,8,0.39,3,0,0,2,3,0,br BRA,FW,Club Brugge,Belgian Pro League,22,2001,20.4,25,16,3,17,5,7,16,43.8,9,26,3,23,4,29,16,0,br BRA,FW,Club Brugge,Belgian Pro League,22,2001,20.4,703,18,37,299,375,134,696,42,17,40.5,21,50.0,464,2829,888,29,16,14,72,37,492,154,br BRA,FW,Club Brugge,Belgian Pro League,22,2001,26,"1,840",71,68.1,20.4,21,81,9,5,27,0,1.82,42,21,+21,+1.03,-0.23,43.0,16.0,+27.0,+1.32,+0.60,br BRA,FW,Club Brugge,Belgian Pro League,22,2001,20.4,6,1,1,38,24,20,4,4,16,4,0,0,56,52,76,40.6
Jean Thierry Lazare,ci CIV,"MF,FW",Union SG,Belgian Pro League,25,1998,23,15,"1,355",15.1,0,4,4,0,0,0,4,0,1.6,1.6,3.0,4.6,46,74,112,0.00,0.27,0.27,0.00,0.27,0.11,0.20,0.30,0.11,0.30,ci CIV,"MF,FW",Union SG,Belgian Pro League,25,1998,15.1,0,21,7,33.3,1.39,0.46,0.00,0.00,18.9,0,0,0,1.6,1.6,0.08,-1.6,-1.6,ci CIV,"MF,FW",Union SG,Belgian Pro League,25,1998,15.1,329,493,66.7,5563,1809,142,200,71.0,143,193,74.1,29,59,49.2,4,3.0,2.3,+1.0,24,39,25,5,74,ci CIV,"MF,FW",Union SG,Belgian Pro League,25,1998,15.1,493,481,10,0,5,0,30,8,1,0,0,0,329,2,20,ci CIV,"MF,FW",Union SG,Belgian Pro League,25,1998,15.1,55,3.65,41,0,4,4,5,1,10,0.66,8,0,1,0,0,1,ci CIV,"MF,FW",Union SG,Belgian Pro League,25,1998,15.1,38,25,13,19,6,19,31,61.3,12,27,1,26,11,49,8,0,ci CIV,"MF,FW",Union SG,Belgian Pro League,25,1998,15.1,718,18,91,310,340,41,718,57,26,45.6,28,49.1,512,3444,1594,46,42,8,55,19,430,112,ci CIV,"MF,FW",Union SG,Belgian Pro League,25,1998,23,"1,355",59,50.2,15.1,15,77,5,8,25,1,2.03,32,16,+16,+1.06,-0.01,31.1,16.0,+15.0,+1.00,-0.09,ci CIV,"MF,FW",Union SG,Belgian Pro League,25,1998,15.1,4,0,0,19,36,4,30,11,25,0,0,0,117,5,10,33.3
Tarik Tissoudali,ma MAR,"FW,MF",Gent,Belgian Pro League,30,1993,26,16,"1,543",17.1,10,5,15,10,0,0,2,0,10.1,10.1,3.2,13.2,61,47,182,0.58,0.29,0.87,0.58,0.87,0.59,0.18,0.77,0.59,0.77,ma MAR,"FW,MF",Gent,Belgian Pro League,30,1993,17.1,10,59,25,42.4,3.44,1.46,0.17,0.40,13.6,0,0,0,10.1,10.1,0.17,-0.1,-0.1,ma MAR,"FW,MF",Gent,Belgian Pro League,30,1993,17.1,404,559,72.3,5904,1142,238,319,74.6,118,153,77.1,29,38,76.3,5,3.2,2.7,+1.8,35,22,24,3,47,ma MAR,"FW,MF",Gent,Belgian Pro League,30,1993,17.1,559,537,20,1,0,5,14,3,2,0,0,0,404,2,28,ma MAR,"FW,MF",Gent,Belgian Pro League,30,1993,17.1,77,4.49,57,0,9,9,0,2,10,0.58,7,0,2,1,0,0,ma MAR,"FW,MF",Gent,Belgian Pro League,30,1993,17.1,16,11,2,7,7,5,11,45.5,6,13,0,13,4,20,2,0,ma MAR,"FW,MF",Gent,Belgian Pro League,30,1993,17.1,776,4,38,244,502,162,776,61,28,45.9,33,54.1,577,3668,1622,61,27,42,62,41,568,182,ma MAR,"FW,MF",Gent,Belgian Pro League,30,1993,26,"1,543",59,57.1,17.1,16,83,8,10,22,1,1.89,32,22,+10,+0.58,+0.19,30.3,26.0,+4.3,+0.25,+0.04,ma MAR,"FW,MF",Gent,Belgian Pro League,30,1993,17.1,2,0,0,25,4,8,14,4,11,0,0,0,72,12,17,41.4
Jordan Torunarigha,de GER,DF,Gent,Belgian Pro League,25,1997,24,21,"1,843",20.5,1,2,3,1,0,0,4,0,0.6,0.6,0.8,1.4,29,98,10,0.05,0.10,0.15,0.05,0.15,0.03,0.04,0.07,0.03,0.07,de GER,DF,Gent,Belgian Pro League,25,1997,20.5,1,10,3,30.0,0.49,0.15,0.10,0.33,15.1,0,0,0,0.6,0.6,0.06,+0.4,+0.4,de GER,DF,Gent,Belgian Pro League,25,1997,20.5,1059,1270,83.4,22157,7718,279,316,88.3,635,690,92.0,129,232,55.6,2,0.8,1.2,+1.2,8,90,17,0,98,de GER,DF,Gent,Belgian Pro League,25,1997,20.5,1270,1228,41,30,4,23,5,11,0,0,0,0,1059,1,11,de GER,DF,Gent,Belgian Pro League,25,1997,20.5,25,1.22,25,0,0,0,0,0,2,0.10,2,0,0,0,0,0,de GER,DF,Gent,Belgian Pro League,25,1997,20.5,48,29,31,14,3,27,45,60.0,18,26,17,9,37,85,75,0,de GER,DF,Gent,Belgian Pro League,25,1997,20.5,1524,133,687,738,113,18,1524,20,6,30.0,13,65.0,1098,6537,3109,29,29,2,16,7,1021,10,de GER,DF,Gent,Belgian Pro League,25,1997,24,"1,843",77,68.3,20.5,21,84,17,3,27,1,1.97,40,19,+21,+1.03,+1.66,35.4,28.7,+6.8,+0.33,+0.31,de GER,DF,Gent,Belgian Pro League,25,1997,20.5,4,0,0,22,19,2,5,37,29,0,2,0,120,44,28,61.1
Adrien Trebel,fr FRA,"MF,DF",Charleroi,Belgian Pro League,32,1991,5,0,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,12,3,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,fr FRA,"MF,DF",Charleroi,Belgian Pro League,32,1991,1.2,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,"MF,DF",Charleroi,Belgian Pro League,32,1991,1.2,58,74,78.4,1224,420,21,25,84.0,24,29,82.8,12,17,70.6,0,0.1,0.1,-0.1,2,7,1,0,12,fr FRA,"MF,DF",Charleroi,Belgian Pro League,32,1991,1.2,74,69,5,1,0,0,5,1,2,2,0,0,58,0,0,fr FRA,"MF,DF",Charleroi,Belgian Pro League,32,1991,1.2,3,2.57,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,"MF,DF",Charleroi,Belgian Pro League,32,1991,1.2,5,3,2,3,0,3,4,75.0,1,1,1,0,1,6,0,0,fr FRA,"MF,DF",Charleroi,Belgian Pro League,32,1991,1.2,85,1,23,49,14,0,85,1,0,0.0,1,100.0,65,329,115,1,1,0,1,6,60,3,fr FRA,"MF,DF",Charleroi,Belgian Pro League,32,1991,5,105,21,3.9,1.2,0,0,0,5,21,0,0.80,2,4,-2,-1.71,-1.02,2.3,3.2,-0.9,-0.77,-0.34,fr FRA,"MF,DF",Charleroi,Belgian Pro League,32,1991,1.2,0,0,0,1,1,0,5,1,3,0,0,0,9,1,0,100.0
Mike Trésor,be BEL,FW,Genk,Belgian Pro League,24,1999,2,1,119,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.9,1.1,9,14,22,0.00,0.00,0.00,0.00,0.00,0.16,0.67,0.83,0.16,0.83,be BEL,FW,Genk,Belgian Pro League,24,1999,1.3,0,4,1,25.0,3.03,0.76,0.00,0.00,23.9,1,0,0,0.2,0.2,0.05,-0.2,-0.2,be BEL,FW,Genk,Belgian Pro League,24,1999,1.3,55,81,67.9,919,385,29,36,80.6,18,23,78.3,8,15,53.3,0,0.9,0.9,-0.9,9,5,10,3,14,be BEL,FW,Genk,Belgian Pro League,24,1999,1.3,81,68,13,4,0,1,15,1,8,4,2,0,55,0,6,be BEL,FW,Genk,Belgian Pro League,24,1999,1.3,12,9.08,9,3,0,0,0,0,1,0.76,0,1,0,0,0,0,be BEL,FW,Genk,Belgian Pro League,24,1999,1.3,1,0,0,0,1,0,0,0,0,3,0,3,2,3,0,0,be BEL,FW,Genk,Belgian Pro League,24,1999,1.3,101,0,3,28,70,8,101,7,2,28.6,5,71.4,75,479,194,9,3,5,5,3,71,22,be BEL,FW,Genk,Belgian Pro League,24,1999,2,119,60,4.4,1.3,1,90,1,1,29,0,1.50,1,1,0,0.00,-0.70,3.0,0.5,+2.6,+1.93,+1.12,be BEL,FW,Genk,Belgian Pro League,24,1999,1.3,0,0,0,1,0,1,15,2,0,0,0,0,6,1,0,100.0
Ryotaro Tsunoda,jp JPN,DF,Kortrijk,Belgian Pro League,24,1999,9,9,792,8.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,7,43,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,jp JPN,DF,Kortrijk,Belgian Pro League,24,1999,8.8,0,4,1,25.0,0.45,0.11,0.00,0.00,22.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,jp JPN,DF,Kortrijk,Belgian Pro League,24,1999,8.8,278,407,68.3,5146,2640,108,139,77.7,140,165,84.8,24,83,28.9,0,0.0,0.1,0.0,1,38,2,0,43,jp JPN,DF,Kortrijk,Belgian Pro League,24,1999,8.8,407,381,26,18,1,1,5,8,0,0,0,0,278,0,11,jp JPN,DF,Kortrijk,Belgian Pro League,24,1999,8.8,8,0.91,5,1,1,0,1,0,1,0.11,0,0,0,0,1,0,jp JPN,DF,Kortrijk,Belgian Pro League,24,1999,8.8,16,9,10,4,2,7,9,77.8,2,13,6,7,17,33,46,0,jp JPN,DF,Kortrijk,Belgian Pro League,24,1999,8.8,530,71,213,275,48,5,530,9,6,66.7,3,33.3,282,1879,761,7,8,2,12,1,239,3,jp JPN,DF,Kortrijk,Belgian Pro League,24,1999,9,792,88,29.3,8.8,9,88,8,0,0,0,1.22,8,13,-5,-0.57,+0.85,7.6,13.2,-5.7,-0.64,+0.47,jp JPN,DF,Kortrijk,Belgian Pro League,24,1999,8.8,1,0,0,5,6,1,5,17,9,1,0,0,47,22,21,51.2
Victor Udoh,ng NGA,"FW,MF",Antwerp,Belgian Pro League,18,2004,7,0,68,0.8,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,3,1,16,0.00,1.32,1.32,0.00,1.32,0.18,0.34,0.51,0.18,0.51,ng NGA,"FW,MF",Antwerp,Belgian Pro League,18,2004,0.8,0,2,0,0.0,2.65,0.00,0.00,0,22.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ng NGA,"FW,MF",Antwerp,Belgian Pro League,18,2004,0.8,21,33,63.6,300,80,12,13,92.3,4,9,44.4,2,7,28.6,1,0.3,0.3,+0.7,1,1,0,0,1,ng NGA,"FW,MF",Antwerp,Belgian Pro League,18,2004,0.8,33,31,2,0,0,0,7,1,0,0,0,0,21,0,0,ng NGA,"FW,MF",Antwerp,Belgian Pro League,18,2004,0.8,1,1.32,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ng NGA,"FW,MF",Antwerp,Belgian Pro League,18,2004,0.8,3,3,1,2,0,1,4,25.0,3,2,0,2,0,3,0,0,ng NGA,"FW,MF",Antwerp,Belgian Pro League,18,2004,0.8,51,0,6,15,30,4,51,7,3,42.9,4,57.1,38,239,110,3,5,1,3,0,36,16,ng NGA,"FW,MF",Antwerp,Belgian Pro League,18,2004,7,68,10,2.5,0.8,0,0,0,7,10,3,1.58,3,1,+2,+2.65,+1.76,1.8,1.8,0.0,-0.03,-0.70,ng NGA,"FW,MF",Antwerp,Belgian Pro League,18,2004,0.8,0,0,0,0,0,1,7,0,3,0,0,0,6,1,2,33.3
Edgaras Utkus,lt LTU,DF,Cercle Brugge,Belgian Pro League,23,2000,24,19,"1,431",15.9,1,2,3,1,0,0,7,0,1.5,1.5,1.9,3.4,6,59,21,0.06,0.13,0.19,0.06,0.19,0.09,0.12,0.21,0.09,0.21,lt LTU,DF,Cercle Brugge,Belgian Pro League,23,2000,15.9,1,20,7,35.0,1.26,0.44,0.05,0.14,12.4,0,0,0,1.5,1.5,0.07,-0.5,-0.5,lt LTU,DF,Cercle Brugge,Belgian Pro League,23,2000,15.9,372,697,53.4,7238,3783,120,199,60.3,174,317,54.9,56,130,43.1,2,1.9,1.8,+0.1,12,58,9,1,59,lt LTU,DF,Cercle Brugge,Belgian Pro League,23,2000,15.9,697,599,92,4,0,3,8,88,0,0,0,0,372,6,11,lt LTU,DF,Cercle Brugge,Belgian Pro League,23,2000,15.9,27,1.70,18,1,0,2,4,2,3,0.19,2,0,0,0,1,0,lt LTU,DF,Cercle Brugge,Belgian Pro League,23,2000,15.9,62,40,35,24,3,34,55,61.8,21,18,3,15,28,90,69,3,lt LTU,DF,Cercle Brugge,Belgian Pro League,23,2000,15.9,940,75,273,500,173,41,940,7,2,28.6,4,57.1,347,1875,778,6,10,0,18,2,285,21,lt LTU,DF,Cercle Brugge,Belgian Pro League,23,2000,24,"1,431",60,53.0,15.9,19,73,7,5,10,0,1.32,24,21,+3,+0.19,-0.31,27.5,22.9,+4.5,+0.29,-0.22,lt LTU,DF,Cercle Brugge,Belgian Pro League,23,2000,15.9,7,0,0,31,18,0,8,28,40,0,1,0,98,97,41,70.3
Kyan Vaesen,be BEL,FW,Westerlo,Belgian Pro League,22,2001,15,3,511,5.7,0,1,1,0,0,0,1,0,1.9,1.9,0.6,2.6,8,12,47,0.00,0.18,0.18,0.00,0.18,0.34,0.11,0.45,0.34,0.45,be BEL,FW,Westerlo,Belgian Pro League,22,2001,5.7,0,18,5,27.8,3.17,0.88,0.00,0.00,13.6,1,0,0,1.9,1.9,0.11,-1.9,-1.9,be BEL,FW,Westerlo,Belgian Pro League,22,2001,5.7,93,141,66.0,1307,444,53,74,71.6,28,48,58.3,5,7,71.4,1,0.6,0.6,+0.4,7,15,1,0,12,be BEL,FW,Westerlo,Belgian Pro League,22,2001,5.7,141,137,3,0,0,1,1,1,0,0,0,0,93,1,4,be BEL,FW,Westerlo,Belgian Pro League,22,2001,5.7,18,3.16,14,0,1,2,1,0,4,0.70,2,0,0,2,0,0,be BEL,FW,Westerlo,Belgian Pro League,22,2001,5.7,3,2,2,1,0,0,3,0.0,3,9,2,7,0,3,3,0,be BEL,FW,Westerlo,Belgian Pro League,22,2001,5.7,211,5,21,108,83,30,211,11,4,36.4,5,45.5,141,721,194,8,4,5,23,4,149,47,be BEL,FW,Westerlo,Belgian Pro League,22,2001,15,511,34,18.9,5.7,3,89,2,12,20,1,0.81,14,7,+7,+1.23,+2.01,11.6,10.1,+1.5,+0.26,+0.66,be BEL,FW,Westerlo,Belgian Pro League,22,2001,5.7,1,0,0,9,4,5,1,0,2,0,0,0,21,21,16,56.8
Anthony Valencia,ec ECU,"FW,MF",Antwerp,Belgian Pro League,20,2003,7,1,189,2.1,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,15,11,27,0.00,0.00,0.00,0.00,0.00,0.12,0.13,0.25,0.12,0.25,ec ECU,"FW,MF",Antwerp,Belgian Pro League,20,2003,2.1,0,4,1,25.0,1.90,0.48,0.00,0.00,20.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ec ECU,"FW,MF",Antwerp,Belgian Pro League,20,2003,2.1,98,122,80.3,1444,269,58,66,87.9,32,39,82.1,4,7,57.1,0,0.3,0.6,-0.3,5,5,3,0,11,ec ECU,"FW,MF",Antwerp,Belgian Pro League,20,2003,2.1,122,119,2,0,1,0,2,1,1,1,0,0,98,1,2,ec ECU,"FW,MF",Antwerp,Belgian Pro League,20,2003,2.1,13,6.22,10,0,2,0,0,1,1,0.48,1,0,0,0,0,0,ec ECU,"FW,MF",Antwerp,Belgian Pro League,20,2003,2.1,4,2,0,3,1,3,7,42.9,4,0,0,0,3,7,0,0,ec ECU,"FW,MF",Antwerp,Belgian Pro League,20,2003,2.1,146,1,9,48,90,14,146,11,7,63.6,4,36.4,114,741,453,15,17,8,5,1,113,27,ec ECU,"FW,MF",Antwerp,Belgian Pro League,20,2003,7,189,27,7.0,2.1,1,63,0,6,21,4,1.38,2,1,+1,+0.48,-0.49,3.4,1.3,+2.1,+1.00,+0.37,ec ECU,"FW,MF",Antwerp,Belgian Pro League,20,2003,2.1,0,0,0,3,1,1,2,3,2,0,0,0,13,1,1,50.0
Jules Van Cleemput,be BEL,DF,Charleroi,Belgian Pro League,26,1997,9,8,712,7.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,2,25,4,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,be BEL,DF,Charleroi,Belgian Pro League,26,1997,7.9,0,2,1,50.0,0.25,0.13,0.00,0.00,10.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,be BEL,DF,Charleroi,Belgian Pro League,26,1997,7.9,199,286,69.6,4177,1667,55,71,77.5,105,135,77.8,32,62,51.6,0,0.1,0.2,-0.1,2,19,3,1,25,be BEL,DF,Charleroi,Belgian Pro League,26,1997,7.9,286,275,8,8,0,6,6,0,0,0,0,0,199,3,6,be BEL,DF,Charleroi,Belgian Pro League,26,1997,7.9,6,0.76,3,0,0,0,2,1,0,0.00,0,0,0,0,0,0,be BEL,DF,Charleroi,Belgian Pro League,26,1997,7.9,10,5,6,4,0,5,6,83.3,1,8,4,4,21,31,33,0,be BEL,DF,Charleroi,Belgian Pro League,26,1997,7.9,377,50,172,188,19,5,377,1,1,100.0,0,0.0,185,946,486,2,2,0,2,1,170,4,be BEL,DF,Charleroi,Belgian Pro League,26,1997,9,712,79,26.4,7.9,8,83,7,1,48,1,0.89,7,13,-6,-0.76,-0.03,8.1,9.7,-1.7,-0.21,+0.30,be BEL,DF,Charleroi,Belgian Pro League,26,1997,7.9,0,0,0,7,8,0,6,21,5,0,0,1,30,29,12,70.7
Zeno Van den Bosch,be BEL,DF,Antwerp,Belgian Pro League,20,2003,23,12,"1,332",14.8,0,1,1,0,0,0,4,0,0.0,0.0,0.3,0.3,5,99,2,0.00,0.07,0.07,0.00,0.07,0.00,0.02,0.02,0.00,0.02,be BEL,DF,Antwerp,Belgian Pro League,20,2003,14.8,0,1,0,0.0,0.07,0.00,0.00,0,15.5,0,0,0,0.0,0.0,0.04,0.0,0.0,be BEL,DF,Antwerp,Belgian Pro League,20,2003,14.8,1018,1141,89.2,20502,7045,315,343,91.8,567,597,95.0,124,176,70.5,1,0.3,1.3,+0.7,2,79,5,0,99,be BEL,DF,Antwerp,Belgian Pro League,20,2003,14.8,1141,1089,49,21,0,9,2,22,0,0,0,0,1018,3,7,be BEL,DF,Antwerp,Belgian Pro League,20,2003,14.8,18,1.22,16,1,0,0,0,1,5,0.34,4,1,0,0,0,0,be BEL,DF,Antwerp,Belgian Pro League,20,2003,14.8,28,19,17,11,0,11,19,57.9,8,14,7,7,30,58,41,1,be BEL,DF,Antwerp,Belgian Pro League,20,2003,14.8,1273,102,503,741,33,4,1273,8,5,62.5,1,12.5,962,5065,2269,5,10,0,6,2,910,2,be BEL,DF,Antwerp,Belgian Pro League,20,2003,23,"1,332",58,49.3,14.8,12,90,12,11,23,6,1.33,25,13,+12,+0.81,-0.24,26.8,15.8,+11.0,+0.74,+0.18,be BEL,DF,Antwerp,Belgian Pro League,20,2003,14.8,4,0,0,13,11,0,2,30,19,0,0,0,84,25,24,51.0
