Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Ola Aina,ng NGA,DF,Nott'ham Forest,Premier League,26,1996,22,20,"1,692",18.8,1,1,2,1,0,0,3,0,0.3,0.3,0.9,1.2,53,68,38,0.05,0.05,0.11,0.05,0.11,0.01,0.05,0.06,0.01,0.06,ng NGA,DF,Nott'ham Forest,Premier League,26,1996,18.8,1,11,1,9.1,0.59,0.05,0.09,1.00,26.6,0,0,0,0.3,0.3,0.02,+0.7,+0.7,ng NGA,DF,Nott'ham Forest,Premier League,26,1996,18.8,603,802,75.2,9610,4012,328,374,87.7,217,284,76.4,45,99,45.5,1,0.9,1.0,+0.1,11,58,13,6,68,ng NGA,DF,Nott'ham Forest,Premier League,26,1996,18.8,802,649,150,12,2,2,28,138,0,0,0,0,603,3,17,ng NGA,DF,Nott'ham Forest,Premier League,26,1996,18.8,38,2.02,25,5,3,1,3,1,1,0.05,1,0,0,0,0,0,ng NGA,DF,Nott'ham Forest,Premier League,26,1996,18.8,47,31,31,12,4,29,41,70.7,12,19,3,16,18,65,51,1,ng NGA,DF,Nott'ham Forest,Premier League,26,1996,18.8,1019,62,340,462,228,13,1019,45,27,60.0,14,31.1,494,3139,1830,53,29,11,24,10,539,38,ng NGA,DF,Nott'ham Forest,Premier League,26,1996,22,"1,692",77,49.5,18.8,20,84,9,2,5,3,1.00,27,39,-12,-0.64,-0.33,23.3,28.6,-5.3,-0.28,-0.39,ng NGA,DF,Nott'ham Forest,Premier League,26,1996,18.8,3,0,0,18,25,2,28,18,31,0,1,0,97,16,12,57.1
Rayan Aït-Nouri,dz ALG,"DF,MF",Wolves,Premier League,22,2001,33,29,"2,329",25.9,2,1,3,2,0,0,7,0,3.3,3.3,2.4,5.6,67,99,99,0.08,0.04,0.12,0.08,0.12,0.13,0.09,0.22,0.13,0.22,dz ALG,"DF,MF",Wolves,Premier League,22,2001,25.9,2,24,8,33.3,0.93,0.31,0.08,0.25,16.8,0,0,0,3.3,3.3,0.14,-1.3,-1.3,dz ALG,"DF,MF",Wolves,Premier League,22,2001,25.9,1005,1190,84.5,13946,3935,627,688,91.1,297,344,86.3,38,72,52.8,1,2.4,1.7,-1.4,25,60,13,4,99,dz ALG,"DF,MF",Wolves,Premier League,22,2001,25.9,1190,1047,138,24,2,5,41,106,8,5,2,0,1005,5,24,dz ALG,"DF,MF",Wolves,Premier League,22,2001,25.9,65,2.51,41,9,6,3,6,0,5,0.19,2,0,0,0,3,0,dz ALG,"DF,MF",Wolves,Premier League,22,2001,25.9,71,44,41,23,7,28,49,57.1,21,32,6,26,15,86,38,0,dz ALG,"DF,MF",Wolves,Premier League,22,2001,25.9,1522,56,406,698,446,49,1522,115,62,53.9,39,33.9,868,4904,2435,67,48,8,51,56,1007,99,dz ALG,"DF,MF",Wolves,Premier League,22,2001,33,"2,329",71,68.1,25.9,29,76,10,4,30,0,1.21,36,43,-7,-0.27,+0.39,32.8,45.5,-12.7,-0.49,+0.19,dz ALG,"DF,MF",Wolves,Premier League,22,2001,25.9,7,0,0,25,53,8,41,15,44,1,1,0,136,21,25,45.7
Kristoffer Ajer,no NOR,DF,Brentford,Premier League,25,1998,28,21,"1,832",20.4,2,1,3,2,0,0,5,0,1.3,1.3,2.3,3.6,22,61,31,0.10,0.05,0.15,0.10,0.15,0.06,0.11,0.18,0.06,0.18,no NOR,DF,Brentford,Premier League,25,1998,20.4,2,12,4,33.3,0.59,0.20,0.17,0.50,9.9,0,0,0,1.3,1.3,0.11,+0.7,+0.7,no NOR,DF,Brentford,Premier League,25,1998,20.4,610,810,75.3,10210,3786,291,337,86.4,263,332,79.2,45,103,43.7,1,2.3,2.7,-1.3,12,56,10,3,61,no NOR,DF,Brentford,Premier League,25,1998,20.4,810,730,79,9,1,9,22,65,0,0,0,0,610,1,11,no NOR,DF,Brentford,Premier League,25,1998,20.4,27,1.33,24,0,1,2,0,0,3,0.15,3,0,0,0,0,0,no NOR,DF,Brentford,Premier League,25,1998,20.4,38,21,25,9,4,23,36,63.9,13,26,11,15,25,63,79,1,no NOR,DF,Brentford,Premier League,25,1998,20.4,1042,112,430,457,158,58,1042,12,10,83.3,2,16.7,464,2367,1435,22,11,5,16,6,563,31,no NOR,DF,Brentford,Premier League,25,1998,28,"1,832",65,53.6,20.4,21,84,13,7,11,1,1.14,28,33,-5,-0.25,-0.02,32.5,29.6,+2.9,+0.14,+0.18,no NOR,DF,Brentford,Premier League,25,1998,20.4,5,0,0,25,10,1,22,25,21,0,0,0,60,63,23,73.3
Manuel Akanji,ch SUI,"DF,MF",Manchester City,Premier League,28,1995,30,28,"2,511",27.9,2,0,2,2,0,0,4,1,1.9,1.9,0.5,2.4,46,148,36,0.07,0.00,0.07,0.07,0.07,0.07,0.02,0.09,0.07,0.09,ch SUI,"DF,MF",Manchester City,Premier League,28,1995,27.9,2,15,5,33.3,0.54,0.18,0.13,0.40,17.0,0,0,0,1.9,1.9,0.13,+0.1,+0.1,ch SUI,"DF,MF",Manchester City,Premier League,28,1995,27.9,2180,2334,93.4,35688,9787,1091,1136,96.0,923,975,94.7,126,163,77.3,0,0.5,1.8,-0.5,13,214,15,2,148,ch SUI,"DF,MF",Manchester City,Premier League,28,1995,27.9,2334,2261,71,34,4,15,9,27,0,0,0,0,2180,2,10,ch SUI,"DF,MF",Manchester City,Premier League,28,1995,27.9,55,1.97,45,1,0,3,2,4,4,0.14,4,0,0,0,0,0,ch SUI,"DF,MF",Manchester City,Premier League,28,1995,27.9,42,28,16,18,8,22,39,56.4,17,28,12,16,23,65,70,3,ch SUI,"DF,MF",Manchester City,Premier League,28,1995,27.9,2544,163,779,1385,392,27,2544,4,2,50.0,2,50.0,1639,8282,4923,46,51,3,14,9,1983,36,ch SUI,"DF,MF",Manchester City,Premier League,28,1995,30,"2,511",84,73.4,27.9,28,88,25,2,23,4,2.40,72,23,+49,+1.76,+0.47,57.1,26.8,+30.4,+1.09,-0.35,ch SUI,"DF,MF",Manchester City,Premier League,28,1995,27.9,4,1,1,17,19,0,9,23,28,0,0,0,142,27,27,50.0
Nathan Aké,nl NED,DF,Manchester City,Premier League,28,1995,29,24,"2,042",22.7,2,2,4,2,0,0,0,0,2.5,2.5,1.2,3.7,24,116,18,0.09,0.09,0.18,0.09,0.18,0.11,0.05,0.16,0.11,0.16,nl NED,DF,Manchester City,Premier League,28,1995,22.7,2,20,5,25.0,0.88,0.22,0.10,0.40,10.8,0,0,0,2.5,2.5,0.12,-0.5,-0.5,nl NED,DF,Manchester City,Premier League,28,1995,22.7,1716,1864,92.1,26189,8717,882,921,95.8,750,796,94.2,43,85,50.6,2,1.2,1.1,+0.8,10,148,5,1,116,nl NED,DF,Manchester City,Premier League,28,1995,22.7,1864,1744,118,32,1,3,11,81,0,0,0,0,1716,2,14,nl NED,DF,Manchester City,Premier League,28,1995,22.7,36,1.59,28,0,2,4,1,1,6,0.26,3,0,1,2,0,0,nl NED,DF,Manchester City,Premier League,28,1995,22.7,26,16,15,8,3,13,20,65.0,7,17,2,15,14,40,54,0,nl NED,DF,Manchester City,Premier League,28,1995,22.7,2026,105,634,1116,281,38,2026,10,5,50.0,3,30.0,1280,6039,3501,24,43,1,8,2,1507,18,nl NED,DF,Manchester City,Premier League,28,1995,29,"2,042",70,59.7,22.7,24,83,19,5,12,6,2.38,55,20,+35,+1.54,-0.22,43.8,21.6,+22.2,+0.98,-0.51,nl NED,DF,Manchester City,Premier League,28,1995,22.7,0,0,0,10,18,0,11,14,16,0,0,0,119,46,28,62.2
Thiago Alcántara,es ESP,MF,Liverpool,Premier League,32,1991,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,es ESP,MF,Liverpool,Premier League,32,1991,0.1,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,es ESP,MF,Liverpool,Premier League,32,1991,0.1,7,10,70.0,130,30,3,3,100.0,3,4,75.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,es ESP,MF,Liverpool,Premier League,32,1991,0.1,10,9,1,1,0,0,0,0,0,0,0,0,7,0,0,es ESP,MF,Liverpool,Premier League,32,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,MF,Liverpool,Premier League,32,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,es ESP,MF,Liverpool,Premier League,32,1991,0.1,10,0,4,5,1,0,10,0,0,0,0,0,9,33,15,0,0,0,0,0,9,0,es ESP,MF,Liverpool,Premier League,32,1991,1,6,6,0.2,0.1,0,0,0,1,6,0,0.00,0,1,-1,-15.00,-16.21,0.0,0.0,0.0,-0.62,-1.73,es ESP,MF,Liverpool,Premier League,32,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent Alexander-Arnold,eng ENG,DF,Liverpool,Premier League,24,1998,28,25,"2,155",23.9,3,4,7,3,0,0,6,0,2.6,2.3,7.2,9.5,45,205,97,0.13,0.17,0.29,0.13,0.29,0.11,0.30,0.41,0.10,0.40,eng ENG,DF,Liverpool,Premier League,24,1998,23.9,3,47,8,17.0,1.96,0.33,0.06,0.38,24.4,5,0,0,2.6,2.3,0.05,+0.4,+0.7,eng ENG,DF,Liverpool,Premier League,24,1998,23.9,1553,2062,75.3,30386,12434,676,734,92.1,607,762,79.7,244,495,49.3,4,7.2,6.1,-3.2,64,202,57,18,205,eng ENG,DF,Liverpool,Premier League,24,1998,23.9,2062,1705,346,77,22,32,168,198,71,10,52,0,1553,11,23,eng ENG,DF,Liverpool,Premier League,24,1998,23.9,126,5.27,80,33,5,6,0,2,7,0.29,4,3,0,0,0,0,eng ENG,DF,Liverpool,Premier League,24,1998,23.9,39,26,26,11,2,27,87,31.0,60,22,2,20,31,70,48,5,eng ENG,DF,Liverpool,Premier League,24,1998,23.9,2296,75,523,1217,582,34,2296,52,28,53.8,21,40.4,1250,5701,2724,45,48,7,27,6,1492,97,eng ENG,DF,Liverpool,Premier League,24,1998,28,"2,155",77,63.0,23.9,25,83,14,3,28,0,2.00,53,28,+25,+1.04,-0.38,54.5,28.5,+26.0,+1.09,-0.05,eng ENG,DF,Liverpool,Premier League,24,1998,23.9,6,0,0,9,9,2,168,31,26,0,0,0,176,8,6,57.1
Alisson,br BRA,GK,Liverpool,Premier League,30,1992,28,28,"2,520",28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,br BRA,GK,Liverpool,Premier League,30,1992,28.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,br BRA,GK,Liverpool,Premier League,30,1992,28.0,985,1142,86.3,21428,13147,238,239,99.6,597,607,98.4,147,284,51.8,0,0.0,0.0,0.0,1,8,0,0,5,br BRA,GK,Liverpool,Premier League,30,1992,28.0,1142,983,154,38,0,5,0,0,0,0,0,0,985,5,3,br BRA,GK,Liverpool,Premier League,30,1992,28.0,11,0.39,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,br BRA,GK,Liverpool,Premier League,30,1992,28.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,4,br BRA,GK,Liverpool,Premier League,30,1992,28.0,1196,754,1145,52,0,0,1196,0,0,0,0,0,850,3713,2361,0,0,0,4,0,764,0,br BRA,GK,Liverpool,Premier League,30,1992,28,"2,520",90,73.7,28.0,28,90,28,0,0,0,2.00,60,30,+30,+1.07,-0.43,62.1,35.4,+26.7,+0.95,-0.58,br BRA,GK,Liverpool,Premier League,30,1992,28.0,1,0,0,1,5,0,0,0,0,0,0,0,36,6,2,75.0
Miguel Almirón,py PAR,FW,Newcastle Utd,Premier League,29,1994,33,23,"1,937",21.5,3,1,4,3,0,0,2,0,4.5,4.5,2.6,7.2,78,78,162,0.14,0.05,0.19,0.14,0.19,0.21,0.12,0.33,0.21,0.33,py PAR,FW,Newcastle Utd,Premier League,29,1994,21.5,3,41,12,29.3,1.91,0.56,0.07,0.25,16.1,0,0,0,4.5,4.5,0.11,-1.5,-1.5,py PAR,FW,Newcastle Utd,Premier League,29,1994,21.5,668,801,83.4,9023,1846,411,456,90.1,208,250,83.2,21,38,55.3,1,2.6,2.4,-1.6,24,38,21,3,78,py PAR,FW,Newcastle Utd,Premier League,29,1994,21.5,801,788,10,2,5,0,24,7,1,0,0,0,668,3,16,py PAR,FW,Newcastle Utd,Premier League,29,1994,21.5,52,2.41,40,1,3,7,1,0,4,0.19,2,1,0,1,0,0,py PAR,FW,Newcastle Utd,Premier League,29,1994,21.5,36,24,13,15,8,11,29,37.9,18,29,2,27,10,46,13,0,py PAR,FW,Newcastle Utd,Premier League,29,1994,21.5,1029,25,137,430,475,86,1029,52,23,44.2,22,42.3,652,4488,2276,78,43,22,30,27,741,162,py PAR,FW,Newcastle Utd,Premier League,29,1994,33,"1,937",59,56.6,21.5,23,74,5,10,23,0,1.52,40,40,0,0.00,-1.40,39.2,37.4,+1.8,+0.08,-0.70,py PAR,FW,Newcastle Utd,Premier League,29,1994,21.5,2,0,0,16,22,10,24,10,24,0,0,0,97,6,7,46.2
Edson Álvarez,mx MEX,MF,West Ham,Premier League,25,1997,31,28,"2,377",26.4,1,1,2,1,0,0,11,0,1.3,1.3,0.6,1.9,20,91,26,0.04,0.04,0.08,0.04,0.08,0.05,0.02,0.07,0.05,0.07,mx MEX,MF,West Ham,Premier League,25,1997,26.4,1,17,3,17.6,0.64,0.11,0.06,0.33,21.1,0,0,0,1.3,1.3,0.08,-0.3,-0.3,mx MEX,MF,West Ham,Premier League,25,1997,26.4,1033,1207,85.6,17083,5225,518,573,90.4,401,445,90.1,87,132,65.9,1,0.6,0.8,+0.4,12,87,6,1,91,mx MEX,MF,West Ham,Premier League,25,1997,26.4,1207,1184,18,15,2,9,4,3,0,0,0,0,1033,5,14,mx MEX,MF,West Ham,Premier League,25,1997,26.4,32,1.21,24,0,2,3,0,3,2,0.08,2,0,0,0,0,0,mx MEX,MF,West Ham,Premier League,25,1997,26.4,80,39,47,26,7,31,66,47.0,35,59,20,39,42,122,81,0,mx MEX,MF,West Ham,Premier League,25,1997,26.4,1599,150,565,854,201,16,1599,42,27,64.3,14,33.3,890,5147,2227,20,27,1,38,30,948,26,mx MEX,MF,West Ham,Premier League,25,1997,31,"2,377",77,69.5,26.4,28,82,18,3,25,1,1.48,40,45,-5,-0.19,+0.59,35.4,49.0,-13.6,-0.52,-0.07,mx MEX,MF,West Ham,Premier League,25,1997,26.4,11,0,0,33,15,1,4,42,39,0,1,0,164,30,34,46.9
Julián Álvarez,ar ARG,"MF,FW",Manchester City,Premier League,23,2000,36,31,"2,647",29.4,11,8,19,9,2,2,2,0,13.0,11.5,6.4,17.9,64,103,180,0.37,0.27,0.65,0.31,0.58,0.44,0.22,0.66,0.39,0.61,ar ARG,"MF,FW",Manchester City,Premier League,23,2000,29.4,11,96,37,38.5,3.26,1.26,0.09,0.24,17.8,13,2,2,13.0,11.5,0.12,-2.0,-2.5,ar ARG,"MF,FW",Manchester City,Premier League,23,2000,29.4,1011,1258,80.4,13977,2992,615,679,90.6,272,328,82.9,58,145,40.0,8,6.4,6.3,+1.6,67,43,41,4,103,ar ARG,"MF,FW",Manchester City,Premier League,23,2000,29.4,1258,1069,185,25,9,1,137,7,129,44,36,2,1011,4,27,ar ARG,"MF,FW",Manchester City,Premier League,23,2000,29.4,118,4.01,74,28,4,10,2,0,15,0.51,12,1,0,0,2,0,ar ARG,"MF,FW",Manchester City,Premier League,23,2000,29.4,24,13,5,8,11,8,32,25.0,24,30,0,30,2,26,14,1,ar ARG,"MF,FW",Manchester City,Premier League,23,2000,29.4,1554,20,107,473,988,149,1552,42,20,47.6,22,52.4,914,4459,2092,64,59,28,56,36,1103,180,ar ARG,"MF,FW",Manchester City,Premier League,23,2000,36,"2,647",74,77.4,29.4,31,83,15,5,13,2,2.42,76,24,+52,+1.77,+0.60,61.4,25.9,+35.5,+1.21,+0.11,ar ARG,"MF,FW",Manchester City,Premier League,23,2000,29.4,2,0,0,23,13,2,137,2,13,2,0,0,98,4,24,14.3
Zeki Amdouni,ch SUI,FW,Burnley,Premier League,22,2000,34,27,"1,953",21.7,5,1,6,4,1,1,2,0,5.8,5.0,1.4,6.5,63,49,93,0.23,0.05,0.28,0.18,0.23,0.27,0.07,0.33,0.23,0.30,ch SUI,FW,Burnley,Premier League,22,2000,21.7,5,48,21,43.8,2.21,0.97,0.08,0.19,17.8,0,1,1,5.8,5.0,0.10,-0.8,-1.0,ch SUI,FW,Burnley,Premier League,22,2000,21.7,396,500,79.2,6229,1153,216,265,81.5,141,161,87.6,24,35,68.6,1,1.4,1.3,-0.4,16,28,9,0,49,ch SUI,FW,Burnley,Premier League,22,2000,21.7,500,445,51,2,7,1,8,0,3,0,0,0,396,4,19,ch SUI,FW,Burnley,Premier League,22,2000,21.7,50,2.30,30,0,5,7,5,3,4,0.18,1,0,2,0,1,0,ch SUI,FW,Burnley,Premier League,22,2000,21.7,27,18,1,15,11,7,25,28.0,18,23,10,13,9,36,10,0,ch SUI,FW,Burnley,Premier League,22,2000,21.7,789,24,94,379,337,68,788,88,29,33.0,47,53.4,468,3229,1654,63,30,20,67,32,513,93,ch SUI,FW,Burnley,Premier League,22,2000,34,"1,953",57,57.1,21.7,27,69,2,7,14,4,0.62,20,41,-21,-0.97,+0.01,19.5,36.2,-16.7,-0.77,+0.03,ch SUI,FW,Burnley,Premier League,22,2000,21.7,2,0,0,22,39,2,8,9,18,1,0,0,79,15,56,21.1
Sofyan Amrabat,ma MAR,"MF,DF",Manchester Utd,Premier League,26,1996,21,10,938,10.4,0,0,0,0,0,0,6,0,0.1,0.1,0.3,0.4,6,66,10,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,ma MAR,"MF,DF",Manchester Utd,Premier League,26,1996,10.4,0,3,0,0.0,0.29,0.00,0.00,0,26.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,ma MAR,"MF,DF",Manchester Utd,Premier League,26,1996,10.4,578,664,87.0,10308,2747,244,274,89.1,264,296,89.2,56,67,83.6,0,0.3,0.4,-0.3,6,62,6,1,66,ma MAR,"MF,DF",Manchester Utd,Premier League,26,1996,10.4,664,642,21,10,0,8,7,11,0,0,0,0,578,1,10,ma MAR,"MF,DF",Manchester Utd,Premier League,26,1996,10.4,19,1.82,19,0,0,0,0,0,1,0.10,1,0,0,0,0,0,ma MAR,"MF,DF",Manchester Utd,Premier League,26,1996,10.4,27,16,17,8,2,17,31,54.8,14,20,7,13,8,35,19,2,ma MAR,"MF,DF",Manchester Utd,Premier League,26,1996,10.4,770,48,218,439,120,1,770,10,6,60.0,2,20.0,489,2362,947,6,8,0,9,11,545,10,ma MAR,"MF,DF",Manchester Utd,Premier League,26,1996,21,938,45,27.4,10.4,10,83,6,11,10,8,1.71,8,15,-7,-0.67,-0.89,14.3,19.1,-4.7,-0.45,-0.17,ma MAR,"MF,DF",Manchester Utd,Premier League,26,1996,10.4,6,0,0,24,10,0,7,8,16,0,0,0,60,5,6,45.5
Joachim Andersen,dk DEN,DF,Crystal Palace,Premier League,27,1996,38,38,"3,415",37.9,2,3,5,2,0,0,7,0,1.7,1.7,2.8,4.5,21,147,10,0.05,0.08,0.13,0.05,0.13,0.04,0.07,0.12,0.04,0.12,dk DEN,DF,Crystal Palace,Premier League,27,1996,37.9,2,21,8,38.1,0.55,0.21,0.10,0.25,12.8,1,0,0,1.7,1.7,0.08,+0.3,+0.3,dk DEN,DF,Crystal Palace,Premier League,27,1996,37.9,1731,2209,78.4,37874,14700,488,559,87.3,950,1041,91.3,281,547,51.4,3,2.8,2.3,+0.2,20,171,17,8,147,dk DEN,DF,Crystal Palace,Premier League,27,1996,37.9,2209,2073,121,110,7,31,31,8,0,0,0,0,1731,15,22,dk DEN,DF,Crystal Palace,Premier League,27,1996,37.9,47,1.24,41,1,0,3,0,2,5,0.13,5,0,0,0,0,0,dk DEN,DF,Crystal Palace,Premier League,27,1996,37.9,56,35,33,21,2,29,39,74.4,10,33,18,15,41,97,207,1,dk DEN,DF,Crystal Palace,Premier League,27,1996,37.9,2609,337,1320,1160,140,44,2609,23,14,60.9,6,26.1,1367,7243,4207,21,11,0,11,6,1604,10,dk DEN,DF,Crystal Palace,Premier League,27,1996,38,"3,415",90,99.9,37.9,38,90,36,0,0,0,1.29,57,58,-1,-0.03,-0.03,48.6,52.0,-3.4,-0.09,-0.09,dk DEN,DF,Crystal Palace,Premier League,27,1996,37.9,7,0,0,43,23,1,31,41,35,0,0,0,193,89,46,65.9
Elliot Anderson,eng ENG,"MF,FW",Newcastle Utd,Premier League,20,2002,21,10,"1,027",11.4,0,2,2,0,0,0,3,0,1.5,1.5,1.9,3.5,37,57,70,0.00,0.18,0.18,0.00,0.18,0.13,0.17,0.30,0.13,0.30,eng ENG,"MF,FW",Newcastle Utd,Premier League,20,2002,11.4,0,19,4,21.1,1.67,0.35,0.00,0.00,14.5,0,0,0,1.5,1.5,0.08,-1.5,-1.5,eng ENG,"MF,FW",Newcastle Utd,Premier League,20,2002,11.4,370,460,80.4,5041,1322,241,274,88.0,108,130,83.1,8,27,29.6,2,1.9,1.2,+0.1,15,36,12,0,57,eng ENG,"MF,FW",Newcastle Utd,Premier League,20,2002,11.4,460,431,29,3,4,1,19,25,1,0,0,0,370,0,9,eng ENG,"MF,FW",Newcastle Utd,Premier League,20,2002,11.4,34,2.98,28,0,4,2,0,0,3,0.26,3,0,0,0,0,0,eng ENG,"MF,FW",Newcastle Utd,Premier League,20,2002,11.4,24,18,12,9,3,15,29,51.7,14,23,4,19,8,32,23,0,eng ENG,"MF,FW",Newcastle Utd,Premier League,20,2002,11.4,640,23,109,278,267,46,640,43,21,48.8,18,41.9,364,2272,1213,37,23,4,28,22,416,70,eng ENG,"MF,FW",Newcastle Utd,Premier League,20,2002,21,"1,027",49,30.0,11.4,10,80,3,11,21,0,1.86,30,14,+16,+1.40,+1.14,25.9,12.2,+13.7,+1.20,+1.17,eng ENG,"MF,FW",Newcastle Utd,Premier League,20,2002,11.4,3,0,0,21,19,1,19,8,18,0,0,0,60,19,12,61.3
Jaidon Anthony,eng ENG,FW,Bournemouth,Premier League,23,1999,3,2,152,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,8,9,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,eng ENG,FW,Bournemouth,Premier League,23,1999,1.7,0,2,1,50.0,1.18,0.59,0.00,0.00,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,FW,Bournemouth,Premier League,23,1999,1.7,30,45,66.7,453,139,17,20,85.0,10,14,71.4,1,6,16.7,0,0.0,0.0,0.0,0,3,1,0,8,eng ENG,FW,Bournemouth,Premier League,23,1999,1.7,45,42,3,2,0,0,2,0,1,0,0,0,30,0,3,eng ENG,FW,Bournemouth,Premier League,23,1999,1.7,3,1.78,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,eng ENG,FW,Bournemouth,Premier League,23,1999,1.7,3,1,1,0,2,1,7,14.3,6,3,0,3,1,4,3,0,eng ENG,FW,Bournemouth,Premier League,23,1999,1.7,69,2,15,27,27,4,69,6,2,33.3,3,50.0,36,160,77,2,2,0,5,2,40,9,eng ENG,FW,Bournemouth,Premier League,23,1999,3,152,51,4.4,1.7,2,61,0,1,31,0,0.33,1,5,-4,-2.37,-2.12,0.6,4.4,-3.8,-2.27,-2.31,eng ENG,FW,Bournemouth,Premier League,23,1999,1.7,1,0,0,4,2,2,2,1,1,0,0,0,11,1,3,25.0
