Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Andrey Santos,br BRA,MF,Strasbourg,Ligue 1,19,2004,11,9,831,9.2,1,0,1,1,0,0,4,0,1.0,1.0,1.0,2.0,5,48,15,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.21,0.11,0.21,br BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,1,12,4,33.3,1.30,0.43,0.08,0.25,22.1,0,0,0,1.0,1.0,0.08,0.0,0.0,br BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,444,511,86.9,7717,2017,186,209,89.0,216,235,91.9,32,43,74.4,0,1.0,0.8,-1.0,6,49,3,0,48,br BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,511,488,22,10,2,1,3,0,0,0,0,0,444,1,8,br BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,19,2.06,14,0,3,1,1,0,0,0.00,0,0,0,0,0,0,br BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,29,18,15,13,1,17,26,65.4,9,8,0,8,10,39,11,1,br BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,614,15,135,398,86,7,614,19,8,42.1,9,47.4,476,2609,1018,5,19,0,12,10,437,15,br BRA,MF,Strasbourg,Ligue 1,19,2004,11,831,76,27.2,9.2,9,88,7,2,18,2,1.18,12,11,+1,+0.11,+0.63,12.6,11.6,+1.0,+0.11,+0.30,br BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,4,0,0,10,24,1,3,10,18,0,0,0,61,12,9,57.1
Tiago Santos,pt POR,DF,Lille,Ligue 1,21,2002,29,26,"2,365",26.3,1,2,3,1,0,0,6,0,1.4,1.4,2.3,3.6,89,105,137,0.04,0.08,0.11,0.04,0.11,0.05,0.09,0.14,0.05,0.14,pt POR,DF,Lille,Ligue 1,21,2002,26.3,1,33,7,21.2,1.26,0.27,0.03,0.14,22.5,0,0,0,1.4,1.4,0.04,-0.4,-0.4,pt POR,DF,Lille,Ligue 1,21,2002,26.3,1113,1396,79.7,18957,4850,509,582,87.5,483,582,83.0,94,178,52.8,2,2.3,2.6,-0.3,27,83,25,10,105,pt POR,DF,Lille,Ligue 1,21,2002,26.3,1396,1129,266,58,1,9,83,208,0,0,0,0,1113,1,30,pt POR,DF,Lille,Ligue 1,21,2002,26.3,68,2.59,46,4,7,0,10,1,6,0.23,4,1,1,0,0,0,pt POR,DF,Lille,Ligue 1,21,2002,26.3,63,42,31,19,13,30,52,57.7,22,24,5,19,15,78,37,0,pt POR,DF,Lille,Ligue 1,21,2002,26.3,1715,50,371,876,494,53,1715,105,54,51.4,36,34.3,1167,7938,3810,89,55,22,44,26,1080,137,pt POR,DF,Lille,Ligue 1,21,2002,29,"2,365",82,77.3,26.3,26,90,25,3,12,4,1.76,41,27,+14,+0.53,+0.01,40.5,29.0,+11.5,+0.44,+0.35,pt POR,DF,Lille,Ligue 1,21,2002,26.3,6,0,0,38,87,0,83,15,42,0,1,0,127,12,23,34.3
Amin Sarr,se SWE,"FW,MF",Lyon,Ligue 1,22,2001,3,1,98,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,3,1,8,0.00,0.00,0.00,0.00,0.00,0.31,0.14,0.45,0.31,0.45,se SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,0,5,2,40.0,4.59,1.84,0.00,0.00,13.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,se SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,13,20,65.0,147,11,6,10,60.0,4,4,100.0,0,1,0.0,0,0.2,0.1,-0.2,1,1,1,0,1,se SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,20,18,2,0,0,0,1,0,0,0,0,0,13,0,1,se SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,3,2.73,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,se SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,se SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,35,2,3,14,18,7,35,3,2,66.7,1,33.3,21,116,50,3,1,2,4,0,21,8,se SWE,"FW,MF",Lyon,Ligue 1,22,2001,3,98,33,3.2,1.1,1,70,0,2,14,0,0.33,2,1,+1,+0.92,+1.13,1.4,2.9,-1.5,-1.39,-1.35,se SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,0,0,0,2,2,0,1,0,0,0,0,0,2,2,3,40.0
Ismaila Sarr,sn SEN,"FW,MF",Marseille,Ligue 1,25,1998,23,15,"1,447",16.1,3,4,7,3,0,0,1,0,3.2,3.2,2.5,5.7,49,36,152,0.19,0.25,0.44,0.19,0.44,0.20,0.15,0.35,0.20,0.35,sn SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,3,25,10,40.0,1.55,0.62,0.12,0.30,12.7,0,0,0,3.2,3.2,0.13,-0.2,-0.2,sn SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,366,483,75.8,4949,1093,229,269,85.1,107,152,70.4,10,21,47.6,4,2.5,2.3,+1.5,20,10,15,5,36,sn SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,483,476,6,0,0,3,38,4,0,0,0,0,366,1,14,sn SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,40,2.49,30,0,2,3,5,0,5,0.31,5,0,0,0,0,0,sn SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,14,8,2,10,2,6,17,35.3,11,21,6,15,13,27,11,0,sn SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,675,24,72,252,357,89,675,45,14,31.1,25,55.6,508,3343,1556,49,33,21,32,25,486,152,sn SEN,"FW,MF",Marseille,Ligue 1,25,1998,23,"1,447",63,47.3,16.1,15,82,7,8,26,2,1.78,26,11,+15,+0.93,+1.16,26.1,13.1,+13.0,+0.81,+0.45,sn SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,1,0,0,16,42,7,38,13,8,0,0,0,68,22,29,43.1
Mamadou Sarr,fr FRA,DF,Lyon,Ligue 1,17,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,DF,Lyon,Ligue 1,17,2005,0.1,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,DF,Lyon,Ligue 1,17,2005,0.1,4,4,100.0,57,7,2,2,100.0,2,2,100.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,fr FRA,DF,Lyon,Ligue 1,17,2005,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,fr FRA,DF,Lyon,Ligue 1,17,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,DF,Lyon,Ligue 1,17,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr FRA,DF,Lyon,Ligue 1,17,2005,0.1,5,0,1,4,0,0,5,0,0,0,0,0,4,13,5,0,0,0,0,0,4,0,fr FRA,DF,Lyon,Ligue 1,17,2005,1,8,8,0.3,0.1,0,0,0,1,8,8,3.00,0,0,0,0.00,+0.18,0.0,0.1,-0.1,-0.78,-0.71,fr FRA,DF,Lyon,Ligue 1,17,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Satriano,uy URU,FW,Brest,Ligue 1,22,2001,33,21,"1,864",20.7,4,4,8,4,0,0,4,0,6.1,6.1,2.9,9.0,28,37,121,0.19,0.19,0.39,0.19,0.39,0.29,0.14,0.43,0.29,0.43,uy URU,FW,Brest,Ligue 1,22,2001,20.7,4,63,20,31.7,3.04,0.97,0.06,0.20,16.2,0,0,0,6.1,6.1,0.10,-2.1,-2.1,uy URU,FW,Brest,Ligue 1,22,2001,20.7,325,456,71.3,5299,1060,172,233,73.8,105,136,77.2,33,45,73.3,4,2.9,2.6,+1.1,21,22,9,1,37,uy URU,FW,Brest,Ligue 1,22,2001,20.7,456,447,8,2,1,10,11,6,0,0,0,0,325,1,11,uy URU,FW,Brest,Ligue 1,22,2001,20.7,57,2.75,39,1,5,7,3,2,6,0.29,5,0,0,1,0,0,uy URU,FW,Brest,Ligue 1,22,2001,20.7,24,16,6,13,5,10,25,40.0,15,19,7,12,7,31,28,0,uy URU,FW,Brest,Ligue 1,22,2001,20.7,714,32,79,297,347,99,714,45,21,46.7,24,53.3,490,2665,889,28,22,12,67,16,507,121,uy URU,FW,Brest,Ligue 1,22,2001,33,"1,864",56,60.9,20.7,21,77,4,12,20,0,1.82,36,19,+17,+0.82,+0.67,29.8,22.3,+7.4,+0.36,+0.23,uy URU,FW,Brest,Ligue 1,22,2001,20.7,4,0,0,18,26,2,11,7,16,0,0,0,63,62,60,50.8
Téji Savanier,fr FRA,MF,Montpellier,Ligue 1,31,1991,32,32,"2,765",30.7,9,6,15,2,7,7,8,1,9.1,3.6,6.9,10.5,39,224,108,0.29,0.20,0.49,0.07,0.26,0.29,0.22,0.52,0.12,0.34,fr FRA,MF,Montpellier,Ligue 1,31,1991,30.7,9,75,22,29.3,2.44,0.72,0.03,0.09,26.8,21,7,7,9.1,3.6,0.05,-0.1,-1.6,fr FRA,MF,Montpellier,Ligue 1,31,1991,30.7,1306,1888,69.2,27308,10471,477,582,82.0,473,618,76.5,293,562,52.1,6,6.9,8.5,-0.9,91,186,44,8,224,fr FRA,MF,Montpellier,Ligue 1,31,1991,30.7,1888,1549,322,137,10,47,231,13,125,32,83,0,1306,17,31,fr FRA,MF,Montpellier,Ligue 1,31,1991,30.7,184,5.99,100,55,6,11,8,4,19,0.62,11,5,1,2,0,0,fr FRA,MF,Montpellier,Ligue 1,31,1991,30.7,37,20,16,15,6,14,63,22.2,49,36,8,28,33,70,28,1,fr FRA,MF,Montpellier,Ligue 1,31,1991,30.7,2283,58,434,1212,682,52,2276,108,55,50.9,42,38.9,1525,8329,3398,39,59,8,59,38,1409,108,fr FRA,MF,Montpellier,Ligue 1,31,1991,32,"2,765",86,90.4,30.7,32,86,19,0,0,0,1.28,38,42,-4,-0.13,+0.17,42.0,41.7,+0.3,+0.01,+1.57,fr FRA,MF,Montpellier,Ligue 1,31,1991,30.7,8,1,0,41,80,3,231,33,20,0,0,0,196,21,32,39.6
Niklas Schmidt,de GER,MF,Toulouse,Ligue 1,25,1998,22,15,"1,269",14.1,1,1,2,1,0,0,4,0,1.2,1.2,2.4,3.6,20,106,43,0.07,0.07,0.14,0.07,0.14,0.09,0.17,0.26,0.09,0.26,de GER,MF,Toulouse,Ligue 1,25,1998,14.1,1,20,13,65.0,1.42,0.92,0.05,0.08,27.6,2,0,0,1.2,1.2,0.06,-0.2,-0.2,de GER,MF,Toulouse,Ligue 1,25,1998,14.1,679,840,80.8,13440,4232,263,306,85.9,296,337,87.8,107,159,67.3,1,2.4,2.6,-1.4,28,80,16,7,106,de GER,MF,Toulouse,Ligue 1,25,1998,14.1,840,777,56,25,3,11,50,7,18,6,9,0,679,7,14,de GER,MF,Toulouse,Ligue 1,25,1998,14.1,48,3.40,34,10,2,1,1,0,3,0.21,2,1,0,0,0,0,de GER,MF,Toulouse,Ligue 1,25,1998,14.1,36,21,13,19,4,16,33,48.5,17,14,7,7,4,40,13,0,de GER,MF,Toulouse,Ligue 1,25,1998,14.1,959,35,172,565,234,14,959,20,11,55.0,9,45.0,742,3774,1630,20,26,1,18,9,688,43,de GER,MF,Toulouse,Ligue 1,25,1998,22,"1,269",58,41.5,14.1,15,76,6,7,19,4,1.23,15,20,-5,-0.35,-0.40,17.8,18.6,-0.8,-0.06,+0.30,de GER,MF,Toulouse,Ligue 1,25,1998,14.1,4,0,0,15,10,0,50,4,21,0,0,0,92,7,6,53.8
Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,14,2,399,4.4,2,0,2,2,0,0,0,0,1.0,1.0,0.0,1.0,13,6,39,0.45,0.00,0.45,0.45,0.45,0.21,0.01,0.22,0.21,0.22,mq MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,4.4,2,7,4,57.1,1.58,0.90,0.29,0.50,14.7,0,0,0,1.0,1.0,0.14,+1.0,+1.0,mq MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,4.4,52,74,70.3,743,138,28,39,71.8,18,28,64.3,2,2,100.0,0,0.0,0.1,0.0,1,3,1,0,6,mq MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,4.4,74,72,2,0,0,0,4,1,0,0,0,0,52,0,2,mq MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,4.4,10,2.24,6,0,2,1,1,0,3,0.67,1,0,1,0,1,0,mq MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,4.4,7,1,2,3,2,3,5,60.0,2,3,1,2,1,8,1,0,mq MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,4.4,123,4,14,44,69,14,123,18,10,55.6,8,44.4,97,797,329,13,9,7,9,8,97,39,mq MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,14,399,29,13.0,4.4,2,76,1,12,21,2,1.50,8,4,+4,+0.90,+1.44,8.6,5.6,+3.0,+0.68,+0.91,mq MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,4.4,0,0,0,5,4,0,4,1,1,1,0,0,12,3,7,30.0
Alidu Seidu,gh GHA,DF,Rennes,Ligue 1,23,2000,11,7,593,6.6,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,14,23,24,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,0,2,0,0.0,0.30,0.00,0.00,0,28.7,0,0,0,0.2,0.2,0.12,-0.2,-0.2,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,309,362,85.4,5076,1287,150,164,91.5,133,152,87.5,17,32,53.1,0,0.1,0.1,-0.1,3,17,4,0,23,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,362,318,43,6,0,1,6,37,0,0,0,0,309,1,3,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,8,1.21,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,21,9,17,3,1,14,19,73.7,5,11,3,8,10,31,13,0,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,439,23,121,215,109,2,439,11,6,54.5,3,27.3,287,1858,812,14,16,1,11,3,267,24,gh GHA,DF,Rennes,Ligue 1,23,2000,11,593,54,19.4,6.6,7,79,3,4,10,3,1.64,7,9,-2,-0.30,-0.63,11.7,8.8,+2.8,+0.43,+0.10,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,3,0,0,8,14,1,6,10,9,0,0,0,33,7,5,58.3
Alidu Seidu,gh GHA,DF,Clermont Foot,Ligue 1,23,2000,14,13,"1,131",12.6,0,1,1,0,0,0,5,1,0.1,0.1,0.7,0.7,16,33,3,0.00,0.08,0.08,0.00,0.08,0.01,0.05,0.06,0.01,0.06,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,0,2,0,0.0,0.30,0.00,0.00,0,28.7,0,0,0,0.2,0.2,0.12,-0.2,-0.2,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,309,362,85.4,5076,1287,150,164,91.5,133,152,87.5,17,32,53.1,0,0.1,0.1,-0.1,3,17,4,0,23,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,362,318,43,6,0,1,6,37,0,0,0,0,309,1,3,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,8,1.21,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,21,9,17,3,1,14,19,73.7,5,11,3,8,10,31,13,0,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,439,23,121,215,109,2,439,11,6,54.5,3,27.3,287,1858,812,14,16,1,11,3,267,24,gh GHA,DF,Rennes,Ligue 1,23,2000,11,593,54,19.4,6.6,7,79,3,4,10,3,1.64,7,9,-2,-0.30,-0.63,11.7,8.8,+2.8,+0.43,+0.10,gh GHA,DF,Rennes,Ligue 1,23,2000,6.6,3,0,0,8,14,1,6,10,9,0,0,0,33,7,5,58.3
Matz Sels,be BEL,GK,Strasbourg,Ligue 1,31,1992,19,19,"1,710",19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,be BEL,GK,Strasbourg,Ligue 1,31,1992,19.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,be BEL,GK,Strasbourg,Ligue 1,31,1992,19.0,452,619,73.0,12321,8610,90,90,100.0,213,216,98.6,144,307,46.9,0,0.5,0.1,-0.5,1,11,1,0,0,be BEL,GK,Strasbourg,Ligue 1,31,1992,19.0,619,452,166,53,0,0,0,0,0,0,0,0,452,1,0,be BEL,GK,Strasbourg,Ligue 1,31,1992,19.0,2,0.11,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,be BEL,GK,Strasbourg,Ligue 1,31,1992,19.0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,13,1,be BEL,GK,Strasbourg,Ligue 1,31,1992,19.0,664,582,657,7,0,0,664,0,0,0,0,0,452,2379,1252,0,0,0,0,0,345,0,be BEL,GK,Strasbourg,Ligue 1,31,1992,19,"1,710",90,55.9,19.0,19,90,19,0,0,0,1.32,20,24,-4,-0.21,+0.32,21.2,23.3,-2.1,-0.11,0.00,be BEL,GK,Strasbourg,Ligue 1,31,1992,19.0,2,0,0,0,3,0,0,0,0,0,0,0,13,4,0,100.0
Marvin Senaya,tg TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,32,23,"2,138",23.8,1,1,2,1,0,0,5,1,1.2,1.2,2.8,4.0,48,74,81,0.04,0.04,0.08,0.04,0.08,0.05,0.12,0.17,0.05,0.17,tg TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,23.8,1,17,4,23.5,0.72,0.17,0.06,0.25,21.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2,tg TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,23.8,871,1120,77.8,15097,5149,369,431,85.6,416,518,80.3,67,127,52.8,1,2.8,1.9,-1.8,21,63,21,18,74,tg TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,23.8,1120,903,216,31,1,3,79,184,1,0,1,0,871,1,23,tg TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,23.8,42,1.77,27,4,3,2,3,3,3,0.13,1,1,0,0,0,1,tg TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,23.8,72,53,38,25,9,42,68,61.8,26,40,13,27,41,113,68,0,tg TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,23.8,1465,81,458,693,329,27,1465,72,27,37.5,35,48.6,875,5438,2495,48,43,6,37,12,802,81,tg TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,32,"2,138",67,69.9,23.8,23,83,16,9,25,1,1.09,25,36,-11,-0.46,-0.37,30.5,32.6,-2.1,-0.09,+0.06,tg TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,23.8,5,1,1,36,52,0,79,41,53,0,1,0,83,41,28,59.4
Sofiane Sidi Ali,fr FRA,MF,Marseille,Ligue 1,28,1995,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,fr FRA,MF,Marseille,Ligue 1,28,1995,0.2,0,1,0,0.0,5.00,0.00,0.00,0,16.5,0,0,0,0.0,0.0,0.02,0.0,0.0,fr FRA,MF,Marseille,Ligue 1,28,1995,0.2,6,7,85.7,121,38,2,2,100.0,2,3,66.7,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1,fr FRA,MF,Marseille,Ligue 1,28,1995,0.2,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,fr FRA,MF,Marseille,Ligue 1,28,1995,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,MF,Marseille,Ligue 1,28,1995,0.2,2,0,0,2,0,1,2,50.0,1,1,0,1,2,4,0,0,fr FRA,MF,Marseille,Ligue 1,28,1995,0.2,17,0,2,8,7,2,17,3,0,0.0,3,100.0,11,61,17,0,0,0,1,2,11,3,fr FRA,MF,Marseille,Ligue 1,28,1995,2,18,9,0.6,0.2,0,0,0,2,9,5,2.00,0,1,-1,-5.00,-5.36,0.5,0.9,-0.5,-2.34,-2.93,fr FRA,MF,Marseille,Ligue 1,28,1995,0.2,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0.0
Vincent Sierro,ch SUI,MF,Toulouse,Ligue 1,27,1995,30,25,"2,261",25.1,6,2,8,2,4,5,8,0,5.9,1.9,2.3,4.2,17,135,73,0.24,0.08,0.32,0.08,0.16,0.23,0.09,0.33,0.08,0.17,ch SUI,MF,Toulouse,Ligue 1,27,1995,25.1,6,31,6,19.4,1.23,0.24,0.06,0.33,25.2,7,4,5,5.9,1.9,0.06,+0.1,+0.1,ch SUI,MF,Toulouse,Ligue 1,27,1995,25.1,1020,1316,77.5,19618,6153,366,431,84.9,500,583,85.8,129,239,54.0,2,2.3,2.8,-0.3,32,134,24,5,135,ch SUI,MF,Toulouse,Ligue 1,27,1995,25.1,1316,1146,166,59,4,13,111,6,81,30,44,0,1020,4,28,ch SUI,MF,Toulouse,Ligue 1,27,1995,25.1,76,3.03,37,23,3,7,4,2,8,0.32,3,3,1,0,1,0,ch SUI,MF,Toulouse,Ligue 1,27,1995,25.1,41,24,15,20,6,27,77,35.1,50,37,13,24,27,68,33,0,ch SUI,MF,Toulouse,Ligue 1,27,1995,25.1,1578,59,314,891,396,23,1573,30,17,56.7,11,36.7,1103,5457,2250,17,26,4,32,24,1034,73,ch SUI,MF,Toulouse,Ligue 1,27,1995,30,"2,261",75,73.9,25.1,25,85,16,5,26,2,1.33,33,32,+1,+0.04,+0.60,30.4,33.6,-3.2,-0.13,+0.39,ch SUI,MF,Toulouse,Ligue 1,27,1995,25.1,8,0,0,52,47,3,111,27,24,2,0,0,137,30,32,48.4
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,Ligue 1,26,1997,9,7,623,6.9,0,5,5,0,0,0,0,0,0.2,0.2,1.3,1.5,16,33,54,0.00,0.72,0.72,0.00,0.72,0.03,0.18,0.22,0.03,0.22,br BRA,DF,Monaco,Ligue 1,26,1997,6.9,0,6,1,16.7,0.87,0.14,0.00,0.00,26.9,1,0,0,0.2,0.2,0.04,-0.2,-0.2,br BRA,DF,Monaco,Ligue 1,26,1997,6.9,376,464,81.0,6295,2068,175,196,89.3,168,197,85.3,28,53,52.8,5,1.3,2.3,+3.7,13,26,15,2,33,br BRA,DF,Monaco,Ligue 1,26,1997,6.9,464,369,94,15,2,0,36,56,23,4,13,0,376,1,13,br BRA,DF,Monaco,Ligue 1,26,1997,6.9,25,3.61,14,8,2,0,0,1,5,0.72,2,3,0,0,0,0,br BRA,DF,Monaco,Ligue 1,26,1997,6.9,13,7,3,7,3,6,9,66.7,3,8,2,6,6,19,9,0,br BRA,DF,Monaco,Ligue 1,26,1997,6.9,528,13,105,231,200,19,528,9,5,55.6,4,44.4,354,1956,828,16,15,7,11,3,329,54,br BRA,DF,Monaco,Ligue 1,26,1997,9,623,69,20.4,6.9,7,88,4,2,3,2,2.22,19,7,+12,+1.73,+1.22,12.7,6.1,+6.6,+0.95,+0.77,br BRA,DF,Monaco,Ligue 1,26,1997,6.9,0,0,0,2,2,1,36,6,7,0,0,0,37,2,5,28.6
