Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Rodrigo Pinho,br BRA,FW,Coritiba,Brasileirao,31,1991,10,5,385,4.3,0,0,0,0,0,0,2,0,0.9,0.9,0.2,1.1,4,4,11,0.00,0.00,0.00,0.00,0.00,0.21,0.04,0.25,0.21,0.25,br BRA,FW,Coritiba,Brasileirao,31,1991,4.3,0,11,5,45.5,2.57,1.17,0.00,0.00,16.8,1,0,0,0.9,0.9,0.08,-0.9,-0.9,br BRA,FW,Coritiba,Brasileirao,31,1991,4.3,46,71,64.8,646,129,25,32,78.1,13,22,59.1,3,4,75.0,0,0.2,0.0,-0.2,4,5,0,0,4,br BRA,FW,Coritiba,Brasileirao,31,1991,4.3,71,61,10,0,1,0,1,0,0,0,0,0,46,0,5,br BRA,FW,Coritiba,Brasileirao,31,1991,4.3,11,2.57,4,0,0,3,4,0,0,0.00,0,0,0,0,0,0,br BRA,FW,Coritiba,Brasileirao,31,1991,4.3,5,1,1,4,0,0,8,0.0,8,6,2,4,1,6,4,0,br BRA,FW,Coritiba,Brasileirao,31,1991,4.3,118,6,15,63,42,11,118,8,2,25.0,3,37.5,59,271,122,4,5,1,7,5,78,11,br BRA,FW,Coritiba,Brasileirao,31,1991,10,385,39,11.3,4.3,5,53,0,5,24,7,1.10,3,10,-7,-1.64,-0.90,5.0,8.2,-3.2,-0.76,-0.21,br BRA,FW,Coritiba,Brasileirao,31,1991,4.3,2,0,0,8,10,4,1,1,1,0,0,0,7,9,23,28.1
Joaquín Piquerez,uy URU,DF,Palmeiras,Brasileirao,24,1998,29,29,"2,526",28.1,3,5,8,2,1,1,5,0,2.1,1.3,3.7,4.9,55,129,164,0.11,0.18,0.29,0.07,0.25,0.07,0.13,0.20,0.05,0.18,uy URU,DF,Palmeiras,Brasileirao,24,1998,28.1,3,32,6,18.8,1.14,0.21,0.06,0.33,25.9,3,1,1,2.1,1.3,0.04,+0.9,+0.7,uy URU,DF,Palmeiras,Brasileirao,24,1998,28.1,1225,1531,80.0,21286,6508,593,659,90.0,510,619,82.4,108,185,58.4,5,3.7,3.3,+1.3,28,105,33,19,129,uy URU,DF,Palmeiras,Brasileirao,24,1998,28.1,1531,1264,259,48,1,15,123,207,2,0,1,0,1225,8,42,uy URU,DF,Palmeiras,Brasileirao,24,1998,28.1,69,2.46,48,9,4,5,1,2,9,0.32,7,0,0,1,1,0,uy URU,DF,Palmeiras,Brasileirao,24,1998,28.1,46,32,22,18,6,27,63,42.9,36,35,6,29,29,75,47,0,uy URU,DF,Palmeiras,Brasileirao,24,1998,28.1,1812,77,449,851,537,33,1811,44,17,38.6,23,52.3,981,4987,2683,55,39,6,38,17,1074,164,uy URU,DF,Palmeiras,Brasileirao,24,1998,29,"2,526",87,73.9,28.1,29,87,25,0,0,1,2.07,54,22,+32,+1.14,+1.24,42.4,23.9,+18.6,+0.66,+0.74,uy URU,DF,Palmeiras,Brasileirao,24,1998,28.1,5,0,0,14,24,2,123,29,32,0,0,1,169,25,20,55.6
Gabriel Pirani,br BRA,"MF,FW",Fluminense,Brasileirao,20,2002,9,6,396,4.4,1,0,1,1,0,0,1,0,1.6,1.6,0.0,1.6,13,6,25,0.23,0.00,0.23,0.23,0.23,0.37,0.00,0.37,0.37,0.37,br BRA,"MF,FW",Fluminense,Brasileirao,20,2002,4.4,1,8,4,50.0,1.82,0.91,0.13,0.25,12.6,0,0,0,1.6,1.6,0.20,-0.6,-0.6,br BRA,"MF,FW",Fluminense,Brasileirao,20,2002,4.4,139,165,84.2,1597,297,82,95,86.3,35,37,94.6,3,4,75.0,0,0.0,0.2,0.0,0,5,1,0,6,br BRA,"MF,FW",Fluminense,Brasileirao,20,2002,4.4,165,157,6,0,0,0,4,5,0,0,0,0,139,2,7,br BRA,"MF,FW",Fluminense,Brasileirao,20,2002,4.4,7,1.59,5,0,1,0,1,0,1,0.23,1,0,0,0,0,0,br BRA,"MF,FW",Fluminense,Brasileirao,20,2002,4.4,8,5,4,1,3,2,6,33.3,4,6,2,4,2,10,5,0,br BRA,"MF,FW",Fluminense,Brasileirao,20,2002,4.4,234,3,66,91,85,16,234,27,12,44.4,14,51.9,151,934,475,13,8,5,10,5,181,25,br BRA,"MF,FW",Fluminense,Brasileirao,20,2002,9,396,44,11.6,4.4,6,60,0,3,12,5,1.56,5,4,+1,+0.23,+0.14,6.4,7.1,-0.8,-0.18,-0.24,br BRA,"MF,FW",Fluminense,Brasileirao,20,2002,4.4,1,0,0,6,9,0,4,2,5,0,1,0,17,0,4,0.0
Rafael Pires,br BRA,GK,São Paulo,Brasileirao,33,1989,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,br BRA,GK,São Paulo,Brasileirao,33,1989,33.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,br BRA,GK,São Paulo,Brasileirao,33,1989,33.0,791,999,79.2,20548,13041,175,175,100.0,376,379,99.2,234,437,53.5,0,0.0,0.0,0.0,0,7,0,0,0,br BRA,GK,São Paulo,Brasileirao,33,1989,33.0,999,721,276,64,0,5,0,0,0,0,0,0,791,2,0,br BRA,GK,São Paulo,Brasileirao,33,1989,33.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,br BRA,GK,São Paulo,Brasileirao,33,1989,33.0,2,2,2,0,0,2,3,66.7,1,1,0,1,1,3,11,0,br BRA,GK,São Paulo,Brasileirao,33,1989,33.0,1056,952,1055,1,0,0,1056,0,0,0,0,0,576,2390,1169,0,0,0,0,0,495,0,br BRA,GK,São Paulo,Brasileirao,33,1989,33,"2,970",90,86.8,33.0,33,90,33,0,0,5,1.42,36,34,+2,+0.06,+0.06,44.3,31.0,+13.3,+0.40,+0.52,br BRA,GK,São Paulo,Brasileirao,33,1989,33.0,1,0,0,0,4,0,0,1,2,0,0,0,38,9,2,81.8
Lucas Piton,br BRA,DF,Vasco da Gama,Brasileirao,22,2000,37,37,"3,283",36.5,0,4,4,0,0,0,5,0,1.0,1.0,5.0,6.0,87,149,221,0.00,0.11,0.11,0.00,0.11,0.03,0.14,0.16,0.03,0.16,br BRA,DF,Vasco da Gama,Brasileirao,22,2000,36.5,0,25,4,16.0,0.69,0.11,0.00,0.00,22.4,4,0,0,1.0,1.0,0.04,-1.0,-1.0,br BRA,DF,Vasco da Gama,Brasileirao,22,2000,36.5,1461,1959,74.6,24520,9679,750,829,90.5,561,725,77.4,127,279,45.5,4,5.0,6.1,-1.0,61,114,67,51,149,br BRA,DF,Vasco da Gama,Brasileirao,22,2000,36.5,1959,1545,404,42,0,11,222,332,30,4,22,0,1461,10,71,br BRA,DF,Vasco da Gama,Brasileirao,22,2000,36.5,105,2.88,83,12,8,2,0,0,6,0.16,5,0,0,1,0,0,br BRA,DF,Vasco da Gama,Brasileirao,22,2000,36.5,45,25,24,18,3,20,48,41.7,28,27,7,20,41,86,89,0,br BRA,DF,Vasco da Gama,Brasileirao,22,2000,36.5,2289,113,663,937,716,36,2289,64,24,37.5,36,56.3,1140,5798,3171,87,65,6,32,10,1303,221,br BRA,DF,Vasco da Gama,Brasileirao,22,2000,37,"3,283",89,96.0,36.5,37,89,35,0,0,0,1.22,41,50,-9,-0.25,+0.41,46.1,44.2,+1.9,+0.05,+0.41,br BRA,DF,Vasco da Gama,Brasileirao,22,2000,36.5,5,0,0,48,9,2,222,41,25,0,0,0,169,28,46,37.8
Isidro Pitta,py PAR,FW,Cuiabá,Brasileirao,23,1999,29,7,823,9.1,5,1,6,4,1,1,0,0,3.5,2.7,0.4,3.1,23,22,80,0.55,0.11,0.66,0.44,0.55,0.38,0.04,0.42,0.30,0.34,py PAR,FW,Cuiabá,Brasileirao,23,1999,9.1,5,20,6,30.0,2.19,0.66,0.20,0.67,18.2,0,1,1,3.5,2.7,0.14,+1.5,+1.3,py PAR,FW,Cuiabá,Brasileirao,23,1999,9.1,156,237,65.8,2058,380,92,122,75.4,45,70,64.3,6,14,42.9,1,0.4,0.6,+0.6,6,9,7,1,22,py PAR,FW,Cuiabá,Brasileirao,23,1999,9.1,237,223,11,0,1,0,18,2,1,0,0,0,156,3,9,py PAR,FW,Cuiabá,Brasileirao,23,1999,9.1,26,2.84,18,0,2,1,5,0,3,0.33,3,0,0,0,0,0,py PAR,FW,Cuiabá,Brasileirao,23,1999,9.1,2,1,0,1,1,0,3,0.0,3,2,1,1,2,4,5,0,py PAR,FW,Cuiabá,Brasileirao,23,1999,9.1,319,9,30,125,167,41,318,17,8,47.1,8,47.1,215,1217,543,23,18,13,26,19,282,80,py PAR,FW,Cuiabá,Brasileirao,23,1999,29,823,28,24.1,9.1,7,69,1,22,15,9,1.45,14,8,+6,+0.66,+0.83,11.0,11.7,-0.7,-0.08,+0.01,py PAR,FW,Cuiabá,Brasileirao,23,1999,9.1,0,0,0,22,18,6,18,2,1,0,0,0,30,23,24,48.9
Tomas Pochettino,ar ARG,"MF,FW",Fortaleza,Brasileirao,26,1996,35,26,"1,991",22.1,2,3,5,2,0,0,2,0,3.0,3.0,3.9,6.9,54,107,128,0.09,0.14,0.23,0.09,0.23,0.13,0.18,0.31,0.13,0.31,ar ARG,"MF,FW",Fortaleza,Brasileirao,26,1996,22.1,2,51,20,39.2,2.31,0.90,0.04,0.10,22.3,4,0,0,3.0,3.0,0.06,-1.0,-1.0,ar ARG,"MF,FW",Fortaleza,Brasileirao,26,1996,22.1,614,850,72.2,11146,3327,275,320,85.9,241,301,80.1,80,162,49.4,3,3.9,3.4,-0.9,43,74,25,12,107,ar ARG,"MF,FW",Fortaleza,Brasileirao,26,1996,22.1,850,773,72,23,6,10,113,9,38,12,21,0,614,5,29,ar ARG,"MF,FW",Fortaleza,Brasileirao,26,1996,22.1,74,3.35,52,13,1,3,3,2,4,0.18,4,0,0,0,0,0,ar ARG,"MF,FW",Fortaleza,Brasileirao,26,1996,22.1,44,22,11,28,5,24,62,38.7,38,29,6,23,17,61,22,0,ar ARG,"MF,FW",Fortaleza,Brasileirao,26,1996,22.1,1114,36,130,573,427,44,1114,54,30,55.6,22,40.7,635,4202,1866,54,49,8,35,13,717,128,ar ARG,"MF,FW",Fortaleza,Brasileirao,26,1996,35,"1,991",57,58.2,22.1,26,70,1,9,18,3,1.43,24,29,-5,-0.23,-0.60,29.4,25.9,+3.5,+0.16,-0.12,ar ARG,"MF,FW",Fortaleza,Brasileirao,26,1996,22.1,2,0,0,21,19,2,113,17,22,0,0,0,93,12,26,31.6
Luan Polli,br BRA,GK,Coritiba,Brasileirao,29,1993,5,4,385,4.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,br BRA,GK,Coritiba,Brasileirao,29,1993,4.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,br BRA,GK,Coritiba,Brasileirao,29,1993,4.3,72,108,66.7,2416,2064,12,12,100.0,32,32,100.0,28,64,43.8,0,0.0,0.0,0.0,1,4,0,0,0,br BRA,GK,Coritiba,Brasileirao,29,1993,4.3,108,67,41,11,0,0,0,0,0,0,0,0,72,0,0,br BRA,GK,Coritiba,Brasileirao,29,1993,4.3,1,0.23,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,br BRA,GK,Coritiba,Brasileirao,29,1993,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,br BRA,GK,Coritiba,Brasileirao,29,1993,4.3,122,104,122,0,0,0,122,0,0,0,0,0,61,328,245,0,0,0,2,0,39,0,br BRA,GK,Coritiba,Brasileirao,29,1993,5,385,77,11.3,4.3,4,90,4,1,25,31,1.00,10,10,0,0.00,+0.95,5.9,8.4,-2.5,-0.58,-0.01,br BRA,GK,Coritiba,Brasileirao,29,1993,4.3,2,0,0,0,1,0,0,0,0,0,0,0,2,1,2,33.3
Wesley Pombo,br BRA,MF,Coritiba,Brasileirao,20,2002,1,0,50,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,br BRA,MF,Coritiba,Brasileirao,20,2002,0.6,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,br BRA,MF,Coritiba,Brasileirao,20,2002,0.6,9,12,75.0,106,20,8,9,88.9,1,1,100.0,0,0,0,0,0.1,0.0,-0.1,2,2,0,0,0,br BRA,MF,Coritiba,Brasileirao,20,2002,0.6,12,10,0,0,0,0,1,0,0,0,0,0,9,2,0,br BRA,MF,Coritiba,Brasileirao,20,2002,0.6,3,5.40,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,br BRA,MF,Coritiba,Brasileirao,20,2002,0.6,2,0,0,1,1,2,3,66.7,1,0,0,0,0,2,0,0,br BRA,MF,Coritiba,Brasileirao,20,2002,0.6,24,0,1,9,14,1,24,4,1,25.0,3,75.0,15,96,36,2,0,1,6,0,16,5,br BRA,MF,Coritiba,Brasileirao,20,2002,1,50,50,1.5,0.6,0,0,0,1,50,5,1.00,1,0,+1,+1.80,+2.68,0.9,0.6,+0.3,+0.62,+1.20,br BRA,MF,Coritiba,Brasileirao,20,2002,0.6,1,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0.0
Mateo Ponte,uy URU,DF,Botafogo (RJ),Brasileirao,19,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,uy URU,DF,Botafogo (RJ),Brasileirao,19,2003,0.2,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,uy URU,DF,Botafogo (RJ),Brasileirao,19,2003,0.2,8,10,80.0,147,71,3,4,75.0,4,4,100.0,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,0,uy URU,DF,Botafogo (RJ),Brasileirao,19,2003,0.2,10,6,4,0,0,0,0,4,0,0,0,0,8,0,0,uy URU,DF,Botafogo (RJ),Brasileirao,19,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,uy URU,DF,Botafogo (RJ),Brasileirao,19,2003,0.2,1,0,0,1,0,1,1,100.0,0,1,0,1,1,2,0,0,uy URU,DF,Botafogo (RJ),Brasileirao,19,2003,0.2,15,2,3,11,1,0,15,1,0,0.0,1,100.0,6,23,17,0,0,0,0,1,7,1,uy URU,DF,Botafogo (RJ),Brasileirao,19,2003,1,22,22,0.6,0.2,0,0,0,1,22,4,3.00,1,0,+1,+4.09,+3.56,0.6,0.5,+0.1,+0.29,+0.27,uy URU,DF,Botafogo (RJ),Brasileirao,19,2003,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0
William Pottker,br BRA,"FW,MF",Coritiba,Brasileirao,29,1993,4,1,116,1.3,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,4,2,8,0.00,0.00,0.00,0.00,0.00,0.12,0.05,0.17,0.12,0.17,br BRA,"FW,MF",Coritiba,Brasileirao,29,1993,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,22.4,0,0,0,0.2,0.2,0.15,-0.2,-0.2,br BRA,"FW,MF",Coritiba,Brasileirao,29,1993,1.3,28,40,70.0,391,134,18,20,90.0,7,11,63.6,2,3,66.7,0,0.1,0.0,-0.1,1,2,0,0,2,br BRA,"FW,MF",Coritiba,Brasileirao,29,1993,1.3,40,38,2,0,0,0,2,1,0,0,0,0,28,0,2,br BRA,"FW,MF",Coritiba,Brasileirao,29,1993,1.3,1,0.78,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,br BRA,"FW,MF",Coritiba,Brasileirao,29,1993,1.3,2,2,1,1,0,0,1,0.0,1,1,1,0,1,3,1,0,br BRA,"FW,MF",Coritiba,Brasileirao,29,1993,1.3,62,1,19,25,19,3,62,7,2,28.6,4,57.1,40,323,129,4,1,0,6,5,43,8,br BRA,"FW,MF",Coritiba,Brasileirao,29,1993,4,116,29,3.4,1.3,1,53,0,3,21,2,0.50,0,4,-4,-3.10,-2.34,0.6,2.1,-1.5,-1.14,-0.60,br BRA,"FW,MF",Coritiba,Brasileirao,29,1993,1.3,1,0,0,3,3,1,2,1,2,0,0,0,13,2,3,40.0
Bruno Praxedes,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,21,18,"1,340",14.9,1,2,3,1,0,0,2,0,1.8,1.8,1.0,2.8,39,75,37,0.07,0.13,0.20,0.07,0.20,0.12,0.06,0.19,0.12,0.19,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,1,23,7,30.4,1.54,0.47,0.04,0.14,17.7,0,0,0,1.8,1.8,0.08,-0.8,-0.8,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,517,658,78.6,8747,1941,259,306,84.6,204,240,85.0,46,73,63.0,2,1.0,0.4,+1.0,9,60,10,0,75,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,658,644,11,6,1,5,15,4,1,0,0,0,517,3,20,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,26,1.75,19,0,1,5,1,0,3,0.20,3,0,0,0,0,0,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,34,26,18,11,5,16,35,45.7,19,19,4,15,12,46,13,0,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,812,28,151,492,179,29,812,30,19,63.3,9,30.0,504,3080,1435,39,19,2,19,11,569,37,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,21,"1,340",64,39.2,14.9,18,70,5,3,27,1,1.67,17,17,0,0.00,+0.43,15.1,17.7,-2.6,-0.17,-0.34,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,2,0,0,20,19,2,15,12,26,0,0,0,96,11,21,34.4
Bruno Praxedes,br BRA,MF,Red Bull Bragantino,Brasileirao,20,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,1,23,7,30.4,1.54,0.47,0.04,0.14,17.7,0,0,0,1.8,1.8,0.08,-0.8,-0.8,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,517,658,78.6,8747,1941,259,306,84.6,204,240,85.0,46,73,63.0,2,1.0,0.4,+1.0,9,60,10,0,75,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,658,644,11,6,1,5,15,4,1,0,0,0,517,3,20,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,26,1.75,19,0,1,5,1,0,3,0.20,3,0,0,0,0,0,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,34,26,18,11,5,16,35,45.7,19,19,4,15,12,46,13,0,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,812,28,151,492,179,29,812,30,19,63.3,9,30.0,504,3080,1435,39,19,2,19,11,569,37,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,21,"1,340",64,39.2,14.9,18,70,5,3,27,1,1.67,17,17,0,0.00,+0.43,15.1,17.7,-2.6,-0.17,-0.34,br BRA,MF,Vasco da Gama,Brasileirao,20,2002,14.9,2,0,0,20,19,2,15,12,26,0,0,0,96,11,21,34.4
Erick Pulgar,cl CHI,MF,Flamengo,Brasileirao,29,1994,25,22,"2,000",22.2,2,3,5,2,0,0,9,0,0.9,0.9,2.0,2.9,16,137,31,0.09,0.14,0.23,0.09,0.23,0.04,0.09,0.13,0.04,0.13,cl CHI,MF,Flamengo,Brasileirao,29,1994,22.2,2,18,5,27.8,0.81,0.23,0.11,0.40,22.4,4,0,0,0.9,0.9,0.05,+1.1,+1.1,cl CHI,MF,Flamengo,Brasileirao,29,1994,22.2,1212,1376,88.1,19204,5982,606,663,91.4,497,546,91.0,64,92,69.6,3,2.0,2.2,+1.0,16,147,10,1,137,cl CHI,MF,Flamengo,Brasileirao,29,1994,22.2,1376,1332,42,28,4,5,18,1,13,7,2,0,1212,2,20,cl CHI,MF,Flamengo,Brasileirao,29,1994,22.2,36,1.62,33,0,0,2,1,0,4,0.18,4,0,0,0,0,0,cl CHI,MF,Flamengo,Brasileirao,29,1994,22.2,42,26,14,25,3,23,66,34.8,43,29,10,19,25,67,30,1,cl CHI,MF,Flamengo,Brasileirao,29,1994,22.2,1586,67,335,1028,234,18,1586,11,5,45.5,5,45.5,885,3755,1667,16,23,2,23,13,1121,31,cl CHI,MF,Flamengo,Brasileirao,29,1994,25,"2,000",80,58.5,22.2,22,85,17,3,45,1,2.20,38,17,+21,+0.95,+1.39,29.3,25.7,+3.6,+0.16,+0.04,cl CHI,MF,Flamengo,Brasileirao,29,1994,22.2,9,0,0,47,14,3,18,25,26,0,0,0,140,28,22,56.0
Nicolás Quagliata,uy URU,"FW,MF",Cuiabá,Brasileirao,23,1999,9,0,233,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.7,13,7,28,0.00,0.00,0.00,0.00,0.00,0.09,0.16,0.26,0.09,0.26,uy URU,"FW,MF",Cuiabá,Brasileirao,23,1999,2.6,0,6,0,0.0,2.32,0.00,0.00,0,18.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,uy URU,"FW,MF",Cuiabá,Brasileirao,23,1999,2.6,111,147,75.5,1641,454,70,77,90.9,35,43,81.4,5,16,31.3,0,0.4,0.3,-0.4,6,8,1,1,7,uy URU,"FW,MF",Cuiabá,Brasileirao,23,1999,2.6,147,139,8,0,0,1,18,1,6,2,3,0,111,0,6,uy URU,"FW,MF",Cuiabá,Brasileirao,23,1999,2.6,13,4.98,8,2,0,3,0,0,0,0.00,0,0,0,0,0,0,uy URU,"FW,MF",Cuiabá,Brasileirao,23,1999,2.6,3,2,3,0,0,2,12,16.7,10,7,0,7,0,3,1,0,uy URU,"FW,MF",Cuiabá,Brasileirao,23,1999,2.6,180,3,27,64,92,10,180,19,9,47.4,7,36.8,116,650,343,13,10,3,5,2,128,28,uy URU,"FW,MF",Cuiabá,Brasileirao,23,1999,9,233,26,6.8,2.6,0,0,0,9,26,4,0.89,2,6,-4,-1.55,-1.69,2.1,5.6,-3.5,-1.34,-1.34,uy URU,"FW,MF",Cuiabá,Brasileirao,23,1999,2.6,0,0,0,4,3,1,18,0,2,0,0,0,18,0,1,0.0
Du Queiroz,br BRA,"MF,DF",Corinthians,Brasileirao,23,2000,3,2,176,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,br BRA,"MF,DF",Corinthians,Brasileirao,23,2000,2.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,br BRA,"MF,DF",Corinthians,Brasileirao,23,2000,2.0,67,85,78.8,991,382,42,44,95.5,22,28,78.6,3,9,33.3,0,0.0,0.0,0.0,1,5,0,0,7,br BRA,"MF,DF",Corinthians,Brasileirao,23,2000,2.0,85,74,10,2,0,0,0,8,0,0,0,0,67,1,3,br BRA,"MF,DF",Corinthians,Brasileirao,23,2000,2.0,3,1.53,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,br BRA,"MF,DF",Corinthians,Brasileirao,23,2000,2.0,2,1,1,1,0,1,5,20.0,4,0,0,0,3,5,4,0,br BRA,"MF,DF",Corinthians,Brasileirao,23,2000,2.0,98,2,34,54,13,0,98,6,2,33.3,4,66.7,56,297,150,3,2,0,1,1,56,4,br BRA,"MF,DF",Corinthians,Brasileirao,23,2000,3,176,59,5.1,2.0,2,88,1,1,1,0,1.00,2,6,-4,-2.05,-2.13,1.0,2.8,-1.8,-0.93,-0.72,br BRA,"MF,DF",Corinthians,Brasileirao,23,2000,2.0,1,0,0,6,1,0,0,3,1,0,0,0,18,1,1,50.0
