Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
Ayrthon Quintana,pe PER,"DF,MF",Cienciano,Primera Division Peru,21,2001,31,23,"2,027",22.5,0,1,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,pe PER,"DF,MF",Cienciano,Primera Division Peru,21,2001,22.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,"DF,MF",Cienciano,Primera Division Peru,21,2001,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Cienciano,Primera Division Peru,21,2001,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Cienciano,Primera Division Peru,21,2001,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Cienciano,Primera Division Peru,21,2001,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Cienciano,Primera Division Peru,21,2001,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Cienciano,Primera Division Peru,21,2001,31,"2,027",65,64.3,22.5,23,81,14,8,20,2,1.35,29,31,-2,-0.09,+0.15,pe PER,"DF,MF",Cienciano,Primera Division Peru,21,2001,22.5,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alberto Quintero,pa PAN,"MF,FW",Cienciano,Primera Division Peru,35,1987,30,25,"2,302",25.6,3,6,9,3,0,0,4,0,0.12,0.23,0.35,0.12,0.35,pa PAN,"MF,FW",Cienciano,Primera Division Peru,35,1987,25.6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pa PAN,"MF,FW",Cienciano,Primera Division Peru,35,1987,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,pa PAN,"MF,FW",Cienciano,Primera Division Peru,35,1987,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pa PAN,"MF,FW",Cienciano,Primera Division Peru,35,1987,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pa PAN,"MF,FW",Cienciano,Primera Division Peru,35,1987,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pa PAN,"MF,FW",Cienciano,Primera Division Peru,35,1987,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pa PAN,"MF,FW",Cienciano,Primera Division Peru,35,1987,30,"2,302",77,73.1,25.6,25,85,14,5,35,0,1.40,33,33,0,0.00,+0.53,pa PAN,"MF,FW",Cienciano,Primera Division Peru,35,1987,25.6,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ronald Quinteros,pe PER,MF,U César Vallejo,Primera Division Peru,37,1985,25,13,"1,068",11.9,1,0,1,1,0,0,6,1,0.08,0.00,0.08,0.08,0.08,pe PER,MF,U César Vallejo,Primera Division Peru,37,1985,11.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,U César Vallejo,Primera Division Peru,37,1985,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,37,1985,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,37,1985,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,37,1985,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,37,1985,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,37,1985,25,"1,068",43,33.0,11.9,13,73,6,12,10,8,1.58,18,19,-1,-0.08,-0.21,pe PER,MF,U César Vallejo,Primera Division Peru,37,1985,11.9,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ismael Quispe,pe PER,GK,Sport Boys,Primera Division Peru,23,1999,5,4,444,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,pe PER,GK,Sport Boys,Primera Division Peru,23,1999,4.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,GK,Sport Boys,Primera Division Peru,23,1999,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,GK,Sport Boys,Primera Division Peru,23,1999,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,GK,Sport Boys,Primera Division Peru,23,1999,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,GK,Sport Boys,Primera Division Peru,23,1999,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,GK,Sport Boys,Primera Division Peru,23,1999,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,GK,Sport Boys,Primera Division Peru,23,1999,5,444,89,13.7,4.9,4,90,4,1,84,25,1.40,3,5,-2,-0.41,-0.05,pe PER,GK,Sport Boys,Primera Division Peru,23,1999,4.9,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Piero Quispe,pe PER,MF,Universitario,Primera Division Peru,21,2001,32,26,"2,133",23.7,4,2,6,4,0,0,4,0,0.17,0.08,0.25,0.17,0.25,pe PER,MF,Universitario,Primera Division Peru,21,2001,23.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Universitario,Primera Division Peru,21,2001,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Universitario,Primera Division Peru,21,2001,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Universitario,Primera Division Peru,21,2001,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Universitario,Primera Division Peru,21,2001,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Universitario,Primera Division Peru,21,2001,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Universitario,Primera Division Peru,21,2001,32,"2,133",67,65.8,23.7,26,76,2,6,27,1,1.91,34,16,+18,+0.76,+1.00,pe PER,MF,Universitario,Primera Division Peru,21,2001,23.7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Eduardo Rabanal,pe PER,DF,UTC,Primera Division Peru,26,1997,3,1,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,pe PER,DF,UTC,Primera Division Peru,26,1997,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,DF,UTC,Primera Division Peru,26,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,UTC,Primera Division Peru,26,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,UTC,Primera Division Peru,26,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,UTC,Primera Division Peru,26,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,UTC,Primera Division Peru,26,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,UTC,Primera Division Peru,26,1997,3,93,31,3.0,1.0,1,76,0,2,9,5,2.00,2,4,-2,-1.94,-1.82,pe PER,DF,UTC,Primera Division Peru,26,1997,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Máximo Rabines,pe PER,GK,U César Vallejo,Primera Division Peru,29,1993,17,17,"1,530",17.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,pe PER,GK,U César Vallejo,Primera Division Peru,29,1993,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,GK,U César Vallejo,Primera Division Peru,29,1993,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,GK,U César Vallejo,Primera Division Peru,29,1993,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,GK,U César Vallejo,Primera Division Peru,29,1993,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,GK,U César Vallejo,Primera Division Peru,29,1993,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,GK,U César Vallejo,Primera Division Peru,29,1993,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,GK,U César Vallejo,Primera Division Peru,29,1993,17,"1,530",90,47.2,17.0,17,90,17,0,0,10,1.47,25,21,+4,+0.24,+0.34,pe PER,GK,U César Vallejo,Primera Division Peru,29,1993,17.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jose Racchumick,pe PER,DF,Alianza Atlético,Primera Division Peru,21,2002,2,1,17,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,pe PER,DF,Alianza Atlético,Primera Division Peru,21,2002,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,DF,Alianza Atlético,Primera Division Peru,21,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Alianza Atlético,Primera Division Peru,21,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Alianza Atlético,Primera Division Peru,21,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Alianza Atlético,Primera Division Peru,21,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Alianza Atlético,Primera Division Peru,21,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Alianza Atlético,Primera Division Peru,21,2002,2,17,9,0.5,0.2,1,16,0,1,1,5,0.00,1,1,0,0.00,+0.03,pe PER,DF,Alianza Atlético,Primera Division Peru,21,2002,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alex Rambal,co COL,DF,Deportivo Garcilaso,Primera Division Peru,30,1992,26,26,"2,139",23.8,3,2,5,3,0,0,10,3,0.13,0.08,0.21,0.13,0.21,co COL,DF,Deportivo Garcilaso,Primera Division Peru,30,1992,23.8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,co COL,DF,Deportivo Garcilaso,Primera Division Peru,30,1992,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,co COL,DF,Deportivo Garcilaso,Primera Division Peru,30,1992,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,DF,Deportivo Garcilaso,Primera Division Peru,30,1992,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,DF,Deportivo Garcilaso,Primera Division Peru,30,1992,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,DF,Deportivo Garcilaso,Primera Division Peru,30,1992,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,DF,Deportivo Garcilaso,Primera Division Peru,30,1992,26,"2,139",82,67.9,23.8,26,82,19,0,0,3,1.62,41,35,+6,+0.25,+0.34,co COL,DF,Deportivo Garcilaso,Primera Division Peru,30,1992,23.8,10,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Alejandro Ramírez,pe PER,MF,U César Vallejo,Primera Division Peru,31,1991,33,22,"1,962",21.8,4,1,5,4,0,0,1,0,0.18,0.05,0.23,0.18,0.23,pe PER,MF,U César Vallejo,Primera Division Peru,31,1991,21.8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,U César Vallejo,Primera Division Peru,31,1991,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,31,1991,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,31,1991,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,31,1991,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,31,1991,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,31,1991,33,"1,962",59,60.6,21.8,22,72,6,11,35,3,1.33,27,29,-2,-0.09,-0.37,pe PER,MF,U César Vallejo,Primera Division Peru,31,1991,21.8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Diego Ramírez,pe PER,"MF,FW",Cantolao,Primera Division Peru,28,1994,29,25,"1,955",21.7,0,1,1,0,0,0,4,1,0.00,0.05,0.05,0.00,0.05,pe PER,"MF,FW",Cantolao,Primera Division Peru,28,1994,21.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,"MF,FW",Cantolao,Primera Division Peru,28,1994,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Cantolao,Primera Division Peru,28,1994,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Cantolao,Primera Division Peru,28,1994,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Cantolao,Primera Division Peru,28,1994,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Cantolao,Primera Division Peru,28,1994,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Cantolao,Primera Division Peru,28,1994,29,"1,955",67,60.3,21.7,25,74,7,4,24,0,0.55,12,38,-26,-1.20,-1.13,pe PER,"MF,FW",Cantolao,Primera Division Peru,28,1994,21.7,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Erinson Ramírez,pe PER,"MF,FW",UTC,Primera Division Peru,24,1998,33,21,"1,931",21.5,4,5,9,2,2,2,3,0,0.19,0.23,0.42,0.09,0.33,pe PER,"MF,FW",UTC,Primera Division Peru,24,1998,21.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,pe PER,"MF,FW",UTC,Primera Division Peru,24,1998,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",UTC,Primera Division Peru,24,1998,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",UTC,Primera Division Peru,24,1998,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",UTC,Primera Division Peru,24,1998,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",UTC,Primera Division Peru,24,1998,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",UTC,Primera Division Peru,24,1998,33,"1,931",59,61.3,21.5,21,72,3,12,35,2,1.00,24,29,-5,-0.23,-0.16,pe PER,"MF,FW",UTC,Primera Division Peru,24,1998,21.5,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sharif Ramírez,pe PER,MF,Cienciano,Primera Division Peru,19,2003,7,2,158,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,pe PER,MF,Cienciano,Primera Division Peru,19,2003,1.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Cienciano,Primera Division Peru,19,2003,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cienciano,Primera Division Peru,19,2003,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cienciano,Primera Division Peru,19,2003,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cienciano,Primera Division Peru,19,2003,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cienciano,Primera Division Peru,19,2003,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cienciano,Primera Division Peru,19,2003,7,158,23,5.0,1.8,2,45,0,5,14,18,1.43,2,4,-2,-1.14,-1.05,pe PER,MF,Cienciano,Primera Division Peru,19,2003,1.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alejandro Ramos,pe PER,"DF,MF",Melgar,Primera Division Peru,24,1998,21,19,"1,539",17.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,pe PER,"DF,MF",Melgar,Primera Division Peru,24,1998,17.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,"DF,MF",Melgar,Primera Division Peru,24,1998,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Melgar,Primera Division Peru,24,1998,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Melgar,Primera Division Peru,24,1998,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Melgar,Primera Division Peru,24,1998,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Melgar,Primera Division Peru,24,1998,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Melgar,Primera Division Peru,24,1998,21,"1,539",73,48.9,17.1,19,80,12,2,8,4,1.62,20,14,+6,+0.35,+0.57,pe PER,"DF,MF",Melgar,Primera Division Peru,24,1998,17.1,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
