Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Carlos Alcaraz,ar ARG,MF,Juventus,Serie A,20,2002,10,3,380,4.2,0,1,1,0,0,0,0,0,0.4,0.4,0.1,0.5,6,27,9,0.00,0.24,0.24,0.00,0.24,0.09,0.03,0.12,0.09,0.12,ar ARG,MF,Juventus,Serie A,20,2002,4.2,0,11,2,18.2,2.61,0.47,0.00,0.00,24.0,2,0,0,0.4,0.4,0.03,-0.4,-0.4,ar ARG,MF,Juventus,Serie A,20,2002,4.2,143,165,86.7,2573,754,68,79,86.1,56,62,90.3,17,19,89.5,1,0.1,0.4,+0.9,2,20,4,0,27,ar ARG,MF,Juventus,Serie A,20,2002,4.2,165,155,10,7,2,1,1,2,1,0,0,0,143,0,3,ar ARG,MF,Juventus,Serie A,20,2002,4.2,6,1.42,6,0,0,0,0,0,1,0.24,1,0,0,0,0,0,ar ARG,MF,Juventus,Serie A,20,2002,4.2,6,6,0,6,0,5,10,50.0,5,5,2,3,5,11,4,0,ar ARG,MF,Juventus,Serie A,20,2002,4.2,221,7,22,133,69,12,221,9,3,33.3,5,55.6,141,766,310,6,13,1,8,4,162,9,ar ARG,MF,Juventus,Serie A,20,2002,10,380,38,11.1,4.2,3,75,1,7,22,3,1.40,8,5,+3,+0.71,+0.12,5.5,6.1,-0.6,-0.14,-0.89,ar ARG,MF,Juventus,Serie A,20,2002,4.2,0,0,0,5,5,0,1,5,6,0,0,0,17,2,9,18.2
Pontus Almqvist,se SWE,"FW,MF",Lecce,Serie A,24,1999,30,25,"2,107",23.4,2,1,3,2,0,0,5,0,2.3,2.3,2.7,5.0,72,32,137,0.09,0.04,0.13,0.09,0.13,0.10,0.12,0.22,0.10,0.22,se SWE,"FW,MF",Lecce,Serie A,24,1999,23.4,2,40,15,37.5,1.71,0.64,0.05,0.13,19.7,0,0,0,2.3,2.3,0.06,-0.3,-0.3,se SWE,"FW,MF",Lecce,Serie A,24,1999,23.4,351,478,73.4,4689,1071,224,282,79.4,85,120,70.8,17,20,85.0,1,2.7,1.8,-1.7,27,14,12,4,32,se SWE,"FW,MF",Lecce,Serie A,24,1999,23.4,478,472,6,2,1,0,21,3,1,1,0,0,351,0,19,se SWE,"FW,MF",Lecce,Serie A,24,1999,23.4,64,2.74,38,1,9,5,8,3,7,0.30,4,0,0,0,2,1,se SWE,"FW,MF",Lecce,Serie A,24,1999,23.4,45,29,16,22,7,23,51,45.1,28,21,2,19,14,59,10,0,se SWE,"FW,MF",Lecce,Serie A,24,1999,23.4,779,11,105,332,360,80,779,93,37,39.8,43,46.2,505,4048,1930,72,47,35,59,39,558,137,se SWE,"FW,MF",Lecce,Serie A,24,1999,30,"2,107",70,61.6,23.4,25,79,12,5,24,1,0.97,20,32,-12,-0.51,+0.17,26.0,33.0,-7.0,-0.30,-0.08,se SWE,"FW,MF",Lecce,Serie A,24,1999,23.4,5,0,0,29,35,1,21,14,29,2,0,0,69,14,22,38.9
Lorenzo Amatucci,it ITA,MF,Fiorentina,Serie A,19,2004,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,it ITA,MF,Fiorentina,Serie A,19,2004,0.2,0,1,0,0.0,4.09,0.00,0.00,0,29.5,0,0,0,0.0,0.0,0.01,0.0,0.0,it ITA,MF,Fiorentina,Serie A,19,2004,0.2,22,25,88.0,449,101,6,7,85.7,14,14,100.0,2,2,100.0,0,0.0,0.1,0.0,0,3,0,0,2,it ITA,MF,Fiorentina,Serie A,19,2004,0.2,25,25,0,0,0,1,0,0,0,0,0,0,22,0,2,it ITA,MF,Fiorentina,Serie A,19,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,it ITA,MF,Fiorentina,Serie A,19,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,it ITA,MF,Fiorentina,Serie A,19,2004,0.2,26,0,1,15,10,1,26,0,0,0,0,0,13,52,17,1,0,0,0,0,17,1,it ITA,MF,Fiorentina,Serie A,19,2004,2,22,11,0.6,0.2,0,0,0,2,11,15,1.50,0,0,0,0.00,-0.40,0.2,0.1,+0.1,+0.42,+0.33,it ITA,MF,Fiorentina,Serie A,19,2004,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,50.0
Bruno Amione,ar ARG,DF,Hellas Verona,Serie A,21,2002,10,7,579,6.4,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,17,2,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.05,0.05,0.05,ar ARG,DF,Hellas Verona,Serie A,21,2002,6.4,0,5,3,60.0,0.78,0.47,0.00,0.00,9.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ar ARG,DF,Hellas Verona,Serie A,21,2002,6.4,217,273,79.5,3776,1390,83,99,83.8,114,132,86.4,15,33,45.5,0,0.0,0.0,0.0,1,11,0,0,17,ar ARG,DF,Hellas Verona,Serie A,21,2002,6.4,273,267,6,4,0,1,1,2,0,0,0,0,217,0,3,ar ARG,DF,Hellas Verona,Serie A,21,2002,6.4,3,0.47,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ar ARG,DF,Hellas Verona,Serie A,21,2002,6.4,11,3,9,2,0,4,5,80.0,1,4,2,2,9,20,19,2,ar ARG,DF,Hellas Verona,Serie A,21,2002,6.4,344,22,176,157,15,7,344,2,1,50.0,1,50.0,190,918,402,2,3,0,8,1,188,2,ar ARG,DF,Hellas Verona,Serie A,21,2002,10,579,58,16.9,6.4,7,76,3,3,16,12,1.00,7,12,-5,-0.78,-0.52,5.7,8.9,-3.2,-0.49,-0.25,ar ARG,DF,Hellas Verona,Serie A,21,2002,6.4,2,0,0,10,6,0,1,9,3,0,0,0,39,19,10,65.5
Felipe Anderson,br BRA,"FW,MF",Lazio,Serie A,30,1993,38,33,"2,770",30.8,5,6,11,5,0,0,3,0,4.4,4.4,6.3,10.7,108,126,226,0.16,0.19,0.36,0.16,0.36,0.14,0.21,0.35,0.14,0.35,br BRA,"FW,MF",Lazio,Serie A,30,1993,30.8,5,43,11,25.6,1.40,0.36,0.12,0.45,17.3,1,0,0,4.4,4.4,0.10,+0.6,+0.6,br BRA,"FW,MF",Lazio,Serie A,30,1993,30.8,1012,1336,75.7,14375,3827,601,690,87.1,320,411,77.9,47,96,49.0,6,6.3,4.7,-0.3,42,66,50,4,126,br BRA,"FW,MF",Lazio,Serie A,30,1993,30.8,1336,1299,29,5,5,6,57,18,6,1,4,0,1012,8,63,br BRA,"FW,MF",Lazio,Serie A,30,1993,30.8,92,2.99,76,2,4,5,2,3,12,0.39,10,0,1,0,0,1,br BRA,"FW,MF",Lazio,Serie A,30,1993,30.8,78,45,32,33,13,34,90,37.8,56,45,3,42,27,105,23,0,br BRA,"FW,MF",Lazio,Serie A,30,1993,30.8,1756,43,252,792,742,93,1756,107,43,40.2,54,50.5,897,5493,2896,108,62,26,65,32,1304,226,br BRA,"FW,MF",Lazio,Serie A,30,1993,38,"2,770",73,81.0,30.8,33,79,14,5,32,0,1.61,38,31,+7,+0.23,-0.19,36.2,33.0,+3.3,+0.11,-0.07,br BRA,"FW,MF",Lazio,Serie A,30,1993,30.8,3,0,0,30,36,4,57,27,45,0,0,0,139,15,16,48.4
Angeliño,es ESP,DF,Roma,Serie A,26,1997,16,14,"1,141",12.7,0,1,1,0,0,0,2,0,0.2,0.2,1.6,1.7,12,40,55,0.00,0.08,0.08,0.00,0.08,0.01,0.12,0.14,0.01,0.14,es ESP,DF,Roma,Serie A,26,1997,12.7,0,8,2,25.0,0.63,0.16,0.00,0.00,24.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2,es ESP,DF,Roma,Serie A,26,1997,12.7,546,715,76.4,9819,3457,257,285,90.2,221,284,77.8,62,123,50.4,1,1.6,1.5,-0.6,19,36,21,13,40,es ESP,DF,Roma,Serie A,26,1997,12.7,715,610,101,12,0,4,53,87,2,1,0,0,546,4,11,es ESP,DF,Roma,Serie A,26,1997,12.7,33,2.60,30,2,0,1,0,0,3,0.24,3,0,0,0,0,0,es ESP,DF,Roma,Serie A,26,1997,12.7,21,11,12,6,3,11,19,57.9,8,11,5,6,12,33,37,1,es ESP,DF,Roma,Serie A,26,1997,12.7,830,60,284,351,199,7,830,13,6,46.2,6,46.2,414,1902,864,12,13,0,9,6,502,55,es ESP,DF,Roma,Serie A,26,1997,16,"1,141",71,33.4,12.7,14,76,5,2,42,0,1.75,22,16,+6,+0.47,-0.04,16.4,16.3,+0.1,+0.01,-0.36,es ESP,DF,Roma,Serie A,26,1997,12.7,2,0,0,13,10,1,53,12,11,0,0,1,55,15,9,62.5
Houssem Aouar,dz ALG,"MF,FW",Roma,Serie A,25,1998,16,9,756,8.4,4,0,4,4,0,0,3,0,2.3,2.3,0.5,2.8,17,26,59,0.48,0.00,0.48,0.48,0.48,0.28,0.05,0.33,0.28,0.33,dz ALG,"MF,FW",Roma,Serie A,25,1998,8.4,4,12,7,58.3,1.43,0.83,0.33,0.57,13.3,0,0,0,2.3,2.3,0.19,+1.7,+1.7,dz ALG,"MF,FW",Roma,Serie A,25,1998,8.4,300,359,83.6,4459,818,166,181,91.7,113,133,85.0,14,21,66.7,0,0.5,0.6,-0.5,10,25,3,1,26,dz ALG,"MF,FW",Roma,Serie A,25,1998,8.4,359,344,15,4,0,0,10,3,8,5,2,0,300,0,8,dz ALG,"MF,FW",Roma,Serie A,25,1998,8.4,21,2.50,12,4,1,2,2,0,0,0.00,0,0,0,0,0,0,dz ALG,"MF,FW",Roma,Serie A,25,1998,8.4,16,11,4,10,2,3,12,25.0,9,5,0,5,4,20,2,1,dz ALG,"MF,FW",Roma,Serie A,25,1998,8.4,440,3,49,238,157,27,440,21,11,52.4,7,33.3,278,1418,622,17,15,7,16,15,319,59,dz ALG,"MF,FW",Roma,Serie A,25,1998,16,756,47,22.1,8.4,9,70,2,7,18,14,1.69,12,9,+3,+0.36,-0.18,12.0,9.4,+2.6,+0.31,+0.08,dz ALG,"MF,FW",Roma,Serie A,25,1998,8.4,3,0,0,10,11,3,10,4,11,0,0,0,39,10,11,47.6
Simone Aresti,it ITA,GK,Cagliari,Serie A,37,1986,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,it ITA,GK,Cagliari,Serie A,37,1986,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,it ITA,GK,Cagliari,Serie A,37,1986,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,it ITA,GK,Cagliari,Serie A,37,1986,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,it ITA,GK,Cagliari,Serie A,37,1986,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,it ITA,GK,Cagliari,Serie A,37,1986,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,it ITA,GK,Cagliari,Serie A,37,1986,0.0,2,2,2,0,0,0,2,0,0,0,0,0,1,11,11,0,0,0,0,0,0,0,it ITA,GK,Cagliari,Serie A,37,1986,1,1,1,0.0,0.0,0,0,0,1,1,33,0.00,0,1,-1,-90.00,-89.34,0.0,0.8,-0.8,-70.96,-70.67,it ITA,GK,Cagliari,Serie A,37,1986,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marko Arnautović,at AUT,FW,Inter,Serie A,34,1989,27,5,801,8.9,5,3,8,5,0,0,0,0,5.0,5.0,2.6,7.6,12,20,77,0.56,0.34,0.90,0.56,0.90,0.56,0.29,0.85,0.56,0.85,at AUT,FW,Inter,Serie A,34,1989,8.9,5,17,9,52.9,1.91,1.01,0.29,0.56,11.5,0,0,0,5.0,5.0,0.29,0.0,0.0,at AUT,FW,Inter,Serie A,34,1989,8.9,203,271,74.9,2726,533,124,154,80.5,55,68,80.9,8,11,72.7,3,2.6,2.1,+0.4,16,9,10,1,20,at AUT,FW,Inter,Serie A,34,1989,8.9,271,264,5,0,3,1,7,0,0,0,0,0,203,2,9,at AUT,FW,Inter,Serie A,34,1989,8.9,24,2.71,22,0,0,1,1,0,3,0.34,3,0,0,0,0,0,at AUT,FW,Inter,Serie A,34,1989,8.9,10,4,3,5,2,4,7,57.1,3,8,1,7,5,15,5,0,at AUT,FW,Inter,Serie A,34,1989,8.9,358,8,25,169,165,41,358,6,1,16.7,5,83.3,208,819,272,12,8,4,22,10,281,77,at AUT,FW,Inter,Serie A,34,1989,27,801,30,23.4,8.9,5,74,2,22,20,3,2.59,22,5,+17,+1.91,+0.19,18.8,8.8,+10.1,+1.13,-0.14,at AUT,FW,Inter,Serie A,34,1989,8.9,0,0,0,11,15,8,7,5,4,0,0,0,17,4,7,36.4
Kristjan Asllani,al ALB,MF,Inter,Serie A,21,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,al ALB,MF,Inter,Serie A,21,2002,8.7,1,15,4,26.7,1.72,0.46,0.07,0.25,27.1,1,0,0,0.6,0.6,0.04,+0.4,+0.4,al ALB,MF,Inter,Serie A,21,2002,8.7,662,744,89.0,12108,3064,296,306,96.7,284,302,94.0,78,120,65.0,2,1.1,0.8,+0.9,8,47,4,1,32,al ALB,MF,Inter,Serie A,21,2002,8.7,744,685,56,23,2,4,35,1,32,12,10,0,662,3,6,al ALB,MF,Inter,Serie A,21,2002,8.7,19,2.18,13,4,1,1,0,0,5,0.57,4,1,0,0,0,0,al ALB,MF,Inter,Serie A,21,2002,8.7,7,2,3,4,0,2,11,18.2,9,9,3,6,11,18,8,0,al ALB,MF,Inter,Serie A,21,2002,8.7,813,19,197,483,136,3,813,5,3,60.0,2,40.0,547,2487,1030,5,7,0,6,3,636,8,al ALB,MF,Inter,Serie A,21,2002,23,787,34,23.0,8.7,6,81,4,17,18,14,2.61,26,3,+23,+2.63,+1.13,18.5,7.9,+10.6,+1.22,-0.03,al ALB,MF,Inter,Serie A,21,2002,8.7,1,0,0,4,19,0,35,11,2,0,0,0,57,4,7,36.4
Emil Audero,it ITA,GK,Inter,Serie A,26,1997,4,4,337,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,it ITA,GK,Inter,Serie A,26,1997,3.7,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,it ITA,GK,Inter,Serie A,26,1997,3.7,166,197,84.3,3484,2227,44,45,97.8,96,100,96.0,25,49,51.0,0,0.0,0.0,0.0,0,1,0,0,0,it ITA,GK,Inter,Serie A,26,1997,3.7,197,174,21,3,0,0,0,0,0,0,0,0,166,2,1,it ITA,GK,Inter,Serie A,26,1997,3.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,it ITA,GK,Inter,Serie A,26,1997,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,it ITA,GK,Inter,Serie A,26,1997,3.7,200,173,200,0,0,0,200,0,0,0,0,0,147,639,377,0,0,0,0,0,139,0,it ITA,GK,Inter,Serie A,26,1997,4,337,84,9.9,3.7,4,84,3,0,0,34,1.75,8,3,+5,+1.34,-0.47,7.5,3.1,+4.4,+1.17,-0.08,it ITA,GK,Inter,Serie A,26,1997,3.7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
Tommaso Augello,it ITA,DF,Cagliari,Serie A,28,1994,32,28,"2,418",26.9,1,1,2,1,0,0,5,0,0.5,0.5,2.0,2.5,62,96,99,0.04,0.04,0.07,0.04,0.07,0.02,0.07,0.09,0.02,0.09,it ITA,DF,Cagliari,Serie A,28,1994,26.9,1,10,3,30.0,0.37,0.11,0.10,0.33,24.1,1,0,0,0.5,0.5,0.05,+0.5,+0.5,it ITA,DF,Cagliari,Serie A,28,1994,26.9,919,1329,69.1,16120,7212,418,481,86.9,403,550,73.3,90,233,38.6,1,2.0,2.4,-1.0,27,68,31,20,96,it ITA,DF,Cagliari,Serie A,28,1994,26.9,1329,1008,317,42,1,2,153,241,34,7,25,0,919,4,42,it ITA,DF,Cagliari,Serie A,28,1994,26.9,56,2.08,32,19,0,1,2,2,2,0.07,2,0,0,0,0,0,it ITA,DF,Cagliari,Serie A,28,1994,26.9,26,19,18,6,2,16,25,64.0,9,21,10,11,17,43,89,0,it ITA,DF,Cagliari,Serie A,28,1994,26.9,1544,97,529,625,408,9,1544,29,15,51.7,12,41.4,692,3963,2135,62,34,1,21,8,772,99,it ITA,DF,Cagliari,Serie A,28,1994,32,"2,418",76,70.7,26.9,28,82,12,4,30,4,1.06,32,46,-14,-0.52,+0.56,30.1,32.5,-2.4,-0.09,+0.74,it ITA,DF,Cagliari,Serie A,28,1994,26.9,5,0,0,15,14,1,153,17,19,0,0,0,147,34,28,54.8
Carlos Augusto,br BRA,DF,Inter,Serie A,24,1999,37,14,"1,725",19.2,0,3,3,0,0,0,1,0,1.0,1.0,2.8,3.9,42,54,88,0.00,0.16,0.16,0.00,0.16,0.05,0.15,0.20,0.05,0.20,br BRA,DF,Inter,Serie A,24,1999,19.2,0,22,6,27.3,1.15,0.31,0.00,0.00,17.1,0,0,0,1.0,1.0,0.05,-1.0,-1.0,br BRA,DF,Inter,Serie A,24,1999,19.2,921,1099,83.8,14740,4852,466,509,91.6,369,422,87.4,61,95,64.2,3,2.8,2.1,+0.2,19,45,15,9,54,br BRA,DF,Inter,Serie A,24,1999,19.2,1099,977,112,14,0,3,40,92,0,0,0,0,921,10,25,br BRA,DF,Inter,Serie A,24,1999,19.2,36,1.88,29,4,1,0,1,1,6,0.31,4,1,1,0,0,0,br BRA,DF,Inter,Serie A,24,1999,19.2,29,21,20,9,0,15,22,68.2,7,20,8,12,16,45,52,0,br BRA,DF,Inter,Serie A,24,1999,19.2,1285,96,425,553,317,52,1285,21,12,57.1,6,28.6,733,3634,1863,42,32,12,21,14,876,88,br BRA,DF,Inter,Serie A,24,1999,37,"1,725",47,50.4,19.2,14,85,11,23,23,0,2.51,49,8,+41,+2.14,+0.76,41.9,15.3,+26.6,+1.39,+0.30,br BRA,DF,Inter,Serie A,24,1999,19.2,1,0,0,17,6,1,40,16,21,0,0,0,74,59,26,69.4
Yann Aurel Bisseck,de GER,DF,Inter,Serie A,22,2000,16,9,904,10.0,2,0,2,2,0,0,0,0,0.9,0.9,0.5,1.4,24,30,20,0.20,0.00,0.20,0.20,0.20,0.09,0.05,0.14,0.09,0.14,de GER,DF,Inter,Serie A,22,2000,10.0,2,12,4,33.3,1.19,0.40,0.17,0.50,12.7,0,0,0,0.9,0.9,0.07,+1.1,+1.1,de GER,DF,Inter,Serie A,22,2000,10.0,590,641,92.0,10225,2915,238,253,94.1,296,313,94.6,47,55,85.5,0,0.5,0.4,-0.5,1,27,4,1,30,de GER,DF,Inter,Serie A,22,2000,10.0,641,614,27,20,1,2,5,7,0,0,0,0,590,0,9,de GER,DF,Inter,Serie A,22,2000,10.0,10,1.00,4,0,1,2,3,0,0,0.00,0,0,0,0,0,0,de GER,DF,Inter,Serie A,22,2000,10.0,14,6,10,3,1,6,9,66.7,3,10,7,3,5,19,23,0,de GER,DF,Inter,Serie A,22,2000,10.0,737,88,350,306,84,19,737,13,5,38.5,7,53.8,497,2911,1551,24,24,1,10,4,576,20,de GER,DF,Inter,Serie A,22,2000,16,904,57,26.4,10.0,9,90,8,7,14,22,2.50,26,6,+20,+1.99,+0.31,23.2,11.2,+12.1,+1.21,-0.04,de GER,DF,Inter,Serie A,22,2000,10.0,0,0,0,6,11,2,5,5,6,0,0,0,37,18,17,51.4
Sardar Azmoun,ir IRN,"FW,MF",Roma,Serie A,28,1995,23,3,585,6.5,3,0,3,3,0,0,4,0,2.9,2.9,1.4,4.2,5,14,35,0.46,0.00,0.46,0.46,0.46,0.44,0.21,0.65,0.44,0.65,ir IRN,"FW,MF",Roma,Serie A,28,1995,6.5,3,16,7,43.8,2.46,1.08,0.19,0.43,13.1,0,0,0,2.9,2.9,0.20,+0.1,+0.1,ir IRN,"FW,MF",Roma,Serie A,28,1995,6.5,108,156,69.2,1497,361,69,90,76.7,34,42,81.0,2,5,40.0,0,1.4,0.5,-1.4,8,9,4,1,14,ir IRN,"FW,MF",Roma,Serie A,28,1995,6.5,156,152,4,1,1,1,2,1,0,0,0,0,108,0,8,ir IRN,"FW,MF",Roma,Serie A,28,1995,6.5,18,2.77,10,0,1,5,2,0,5,0.77,1,0,0,2,2,0,ir IRN,"FW,MF",Roma,Serie A,28,1995,6.5,8,5,2,5,1,4,8,50.0,4,4,1,3,3,11,6,1,ir IRN,"FW,MF",Roma,Serie A,28,1995,6.5,232,6,24,110,101,29,232,13,4,30.8,7,53.8,137,607,206,5,9,1,17,10,171,35,ir IRN,"FW,MF",Roma,Serie A,28,1995,23,585,25,17.1,6.5,3,74,1,20,18,6,1.61,18,6,+12,+1.85,+1.62,13.9,8.1,+5.8,+0.89,+0.77,ir IRN,"FW,MF",Roma,Serie A,28,1995,6.5,4,0,0,8,11,2,2,3,5,2,0,0,19,13,15,46.4
Paulo Azzi,br BRA,"DF,MF",Cagliari,Serie A,29,1994,25,9,950,10.6,0,0,0,0,0,0,1,0,1.2,1.2,0.7,1.9,47,35,42,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.18,0.12,0.18,br BRA,"DF,MF",Cagliari,Serie A,29,1994,10.6,0,21,2,9.5,1.99,0.19,0.00,0.00,20.0,0,0,0,1.2,1.2,0.06,-1.2,-1.2,br BRA,"DF,MF",Cagliari,Serie A,29,1994,10.6,322,487,66.1,5033,2123,175,216,81.0,119,181,65.7,19,59,32.2,0,0.7,0.4,-0.7,9,24,10,6,35,br BRA,"DF,MF",Cagliari,Serie A,29,1994,10.6,487,394,91,6,0,1,48,84,1,0,0,0,322,2,13,br BRA,"DF,MF",Cagliari,Serie A,29,1994,10.6,25,2.37,18,0,2,4,0,1,0,0.00,0,0,0,0,0,0,br BRA,"DF,MF",Cagliari,Serie A,29,1994,10.6,19,11,10,6,3,9,18,50.0,9,11,2,9,16,35,23,0,br BRA,"DF,MF",Cagliari,Serie A,29,1994,10.6,620,30,166,249,216,19,620,28,13,46.4,11,39.3,295,2243,1398,47,39,5,14,5,328,42,br BRA,"DF,MF",Cagliari,Serie A,29,1994,25,950,38,27.8,10.6,9,73,3,16,18,13,0.96,9,19,-10,-0.95,-0.36,12.7,19.5,-6.9,-0.65,-0.48,br BRA,"DF,MF",Cagliari,Serie A,29,1994,10.6,1,0,0,5,4,4,48,16,11,0,0,0,59,13,11,54.2
